track_id,album_id,artist_id,track,artist,album_name,played_at,duration_ms
0kWweQWE8HIYlOUsIcvthl,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Power to Forgive,Kajagoogoo,Islands,2026-05-05T20:18:01,286040
5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-05T20:13:01,249546
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T20:09:09,216186
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T20:08:41,216186
0suLngfo7rJoetk7Ub6N8l,0ETFjACtuP2ADo6LFhL6HN,3WrFJ7ztbogyGnTHbHJFl2,Octopus's Garden - Remastered 2009,The Beatles,Abbey Road (Remastered),2026-05-05T20:05:47,170720
3DQYUtFdiSYYl5LiKIP5uO,5rZ0rFsFBgi7bY446rR8ox,4l8xPGtl6DHR2uvunqrl8r,Turtles Have Short Legs,CAN,The Singles,2026-05-05T19:57:18,205219
0bv5vUJCvXM9G0cbjeikyY,6YhvR14clg0yibdTKB5aBv,5GXruybcLmXPjR9rKKFyS6,Back At The Chicken Shack,Jimmy Smith,Back At The Chicken Shack,2026-05-05T19:54:56,483093
6J0AjzrYsPZrQtw6IjErhy,4GLxEXWI3JiRKp6H7bfTIK,3IYUhFvPQItj6xySrBmZkd,Run Through The Jungle,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),2026-05-05T19:46:56,184746
63M8OHzd0lcVT517Pnon81,3IPhWIXHOAhS2npnq6FiCG,0k17h0D3J5VfsdmQ1iZtE9,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving with a Pict,Pink Floyd,Ummagumma,2026-05-05T19:43:57,298426
1gyQods9V876YtT0YBu1N1,7C0IAJ3u8KenVJHKFGeZ85,3CkvROUTQ6nRi9yQOcsB50,The Lamb Lies Down on Broadway - 2025 Remaster,Genesis,The Lamb Lies Down On Broadway (50th Anniversary Deluxe Edition),2026-05-05T19:38:56,291306
3M0QK0bYdiGMu6JNoPk8YG,2pTyJZOTqFYn2UPP30zZNl,5l8VQNuIg0turYE1VtM9zV,Bird on the Wire,Leonard Cohen,Songs From A Room,2026-05-05T19:33:26,208616
5jFD6SEWH4V3GSo87tkvLk,2oarUyKXMzGZ2FQyoGbV9B,3qlU3Nyu3XXO2k9AUnTcy1,La Pulce D'Acqua,Angelo Branduardi,La Pulce D'Acqua,2026-05-05T19:29:56,284333
6Wdj4fVCnjmeHKWw7PJveY,2s4Imr2HMS9Dk5Jp5AooTu,1MD5pgVzlusqGyuSTcTxvu,Pecore Elettriche - Italian version,Premiata Forneria Marconi,I Dreamed of Electric Sheep,2026-05-05T19:25:27,249853
7oXOoyO2LGsl3zWqrRVZyY,0b33cACjsSPVBchGgsFGMu,4lianjyuR1tqf6oUX8kjrZ,Le aquile non volano a stormi,Franco Battiato,Universi paralleli di Franco Battiato,2026-05-05T19:20:56,206560
69WzNkdbqaJEK6XanOkB4P,2xJFvV7JzoYYMere5rqjVf,4X42BfuhWCAZ2swiVze9O0,The Raven That Refused to Sing,Steven Wilson,The Raven That Refused to Sing (and Other Stories),2026-05-05T19:17:26,477104
4V2Sv3OBB3rihY6J3xszLr,4g1bXWOAxwXsB87MA3VyGQ,0IwfuIL3gUJxjzUqY3wJ3j,Some Skunk Funk,Billy Cobham,A Funky Thide Of Sings,2026-05-05T19:04:16,310333
1WvAEqmGYmu0DMWCcXMxQk,2YDrjd7cl5Lz2mjl3do6iz,4l8xPGtl6DHR2uvunqrl8r,Dead Pigeon Suite,CAN,The Lost Tapes,2026-05-05T17:34:30,706533
6YA1LnVI98LXUmtMKs3fIk,5IlWV2U89uY5EuNYtYQH6B,6w6z8m4WXX7Tub4Rb6Lu7R,Bungle in the Jungle,Jethro Tull,M.U. - The Best of Jethro Tull,2026-05-05T17:22:30,217333
4iVbUJJFCByvdV3SMI7SEp,2vCIHBcaagIDY6f7axqdi0,4kYClJRpGza4CLezfVwLEf,Two Dolphins Go Dancing,Irmin Schmidt,Toy Planet - 1981,2026-05-05T17:18:30,209696
5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-05T17:14:59,190533
6JXpIe7UwSyTVNb05dUxbU,73iVQndgikX2BpxklY2b5S,5AEG63ajney2BoDXi0Vb84,Seagull,Bad Company,Live At Wembley Arena 2010,2026-05-05T17:11:59,286245
3DFjWyIJ2FA8ehRRynybpO,5po3XeTxZ1Oy9xMX62daWm,22bE4uQ6baNwSHPVcDxLCe,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,Singles 1963-1965,2026-05-05T17:06:59,184720
5RETGB7Fe6KxAEXevMpmTu,0BD0bKRAFt8Z5q2NqCTPsN,3Uz6jx81OY2J5K8Z4wmy2P,The Snow Goose - Remastered 2023,Camel,The Snow Goose (2023 Remastered & Expanded Edition),2026-05-05T17:03:30,191813
2YzHNIhohdbov0BRN8HcLN,78tN6vBPHHyNk4sZYnS5X4,7AC976RDJzL2asmZuz7qil,The Fish (Schindleria Praematurus) - 2024 Remaster,Yes,Fragile (Super Deluxe),2026-05-05T17:00:29,159892
0xSvfXYyDqQ3sncpGveHbg,4Ji83LjzvEzFoCpN85m5lW,08GQAI4eElDnROBrJRGE0X,Rattlesnake Shake - 2013 Remaster,Fleetwood Mac,Then Play On (2013 Remaster; Expanded Edition),2026-05-05T16:57:59,210156
0MGdMLE0oo28ueP6xNSBdN,4VRRvBdZNnQGAmNN2fHhVh,6ra4GIOgCZQZMOaUECftGN,Dog Breath Variations,Frank Zappa,The Yellow Shark,2026-05-05T16:54:30,127040
7bw8Bq5YKEaMOwZNjylyHT,5GuP6isw4DZpsTaucdWkC5,02frazNrWgZCxUEf4UTfHt,Refugees - Remastered,Van Der Graaf Generator,The Least We Can Do Is Wave To Each Other,2026-05-05T16:51:59,385466
6EEihoyAbhrobkEJfonlVZ,5GuP6isw4DZpsTaucdWkC5,02frazNrWgZCxUEf4UTfHt,Darkness (11/11) [2005 - Remaster],Van Der Graaf Generator,The Least We Can Do Is Wave To Each Other,2026-05-05T16:45:29,450093
12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:37:46,1384160
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:14:59,619800
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:04:29,696520
63soSLcwqpJFJaI5OgnnC2,2IZe9ttqeMqwkv3dRXJRkd,4TMHGUX5WI7OOm53PqSDAT,China Cat Sunflower - 2013 Remaster,Grateful Dead,Aoxomoxoa (2013 Remaster),2026-05-05T14:45:02,222235
4KRgqwb4kvBuTz1utbYxfb,3PRoXYsngSwjEQWR5PsHWR,3WrFJ7ztbogyGnTHbHJFl2,And Your Bird Can Sing - Remastered 2009,The Beatles,Revolver (Remastered),2026-05-06T11:35:33,120493
6BT7qiDY4A5tOyklohjQuW,0DQyTVcDhK9wm0f6RaErWO,6zvul52xwTWzilBZl6BUbT,Monkey Gone to Heaven,Pixies,Doolittle,2026-05-06T11:33:33,175333
43SkTJJ2xleDaeiE4TIM70,0bJMFJ2XQwpO5nKTrYdUtX,22bE4uQ6baNwSHPVcDxLCe,Walking The Dog,The Rolling Stones,The Rolling Stones,2026-05-06T11:09:53,189186
6XVtS357eRLu9C0bhvcplS,1WeTsUeoyJBDYiqdoCtO8I,4RuYtHjAKBufQRqBUMiOfK,Si Dice Che I Delfini Parlino,Banco Del Mutuo Soccorso,Come in un'ultima cena,2026-05-06T11:06:53,353666
4V2Sv3OBB3rihY6J3xszLr,4g1bXWOAxwXsB87MA3VyGQ,0IwfuIL3gUJxjzUqY3wJ3j,Some Skunk Funk,Billy Cobham,A Funky Thide Of Sings,2026-05-06T11:00:54,310333
1ZSOcFF4PfERJPqGHewDnt,4ysu41mUCLI21L8EwbwhTO,4RncsrNJ1GDGsFBIxI76L6,The Butterfly - Remastered,Jimmy Giuffre,"Music For People, Birds, Butterflies & Mosquitoes (Remastered)",2026-05-06T10:55:52,147090
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-06T10:53:08,216186
5RvojOmq8Yrvg2FNKbRmlN,59eHxfqvwJyXhJGGtORaHv,4lianjyuR1tqf6oUX8kjrZ,Le Aquile - Remastered 2008,Franco Battiato,Patriots (2008 Remastered Edition),2026-05-06T08:47:50,250653
6JXpIe7UwSyTVNb05dUxbU,73iVQndgikX2BpxklY2b5S,5AEG63ajney2BoDXi0Vb84,Seagull,Bad Company,Live At Wembley Arena 2010,2026-05-06T08:43:49,286245
1LEAvMU3ObxFGuijPxi5MO,2lWDphDAlgk8PNdODreJwv,2XhhAWeUOlrZnGOB7aKEI8,The Lamb,Aphrodite's Child,6 6 6,2026-05-06T08:38:50,274733
2z6pwfOc3v5v34b5T1N9dn,4QJ6TxU94ROZoXNro42def,4ejp2yEDQIIJIy0iFpoI5B,Paloma Ausente,Violeta Parra,El Folklore Y La Pasión,2026-05-06T08:34:20,194066
4iVbUJJFCByvdV3SMI7SEp,2vCIHBcaagIDY6f7axqdi0,4kYClJRpGza4CLezfVwLEf,Two Dolphins Go Dancing,Irmin Schmidt,Toy Planet - 1981,2026-05-06T08:30:49,209696
14qbY7LbhcXwECCGqH2z7U,7IKUTIc9UWuVngyGPtqNHS,22WZ7M8sxp5THdruNY3gXt,Crawling King Snake,The Doors,L.A. Woman,2026-05-06T08:27:20,298973
2RKXaYI00vF1YpzRBWPpEd,0lSd1hZaG62VvH2XZSmWg6,08GQAI4eElDnROBrJRGE0X,Dragonfly,Fleetwood Mac,Like Crying: The Songs of Danny Kirwan,2026-05-06T08:22:20,165754
4OYKbKaC0PD9SQ76U3yfBb,0mk9LdhZoVwwdlTAuaMx25,7nkLRaWHImCvWGHdNGnhVE,Three Blind Mice,Ten Years After,Stonedhenge,2026-05-06T08:19:50,58640
0bv5vUJCvXM9G0cbjeikyY,6YhvR14clg0yibdTKB5aBv,5GXruybcLmXPjR9rKKFyS6,Back At The Chicken Shack,Jimmy Smith,Back At The Chicken Shack,2026-05-06T08:18:50,483093
63M8OHzd0lcVT517Pnon81,3IPhWIXHOAhS2npnq6FiCG,0k17h0D3J5VfsdmQ1iZtE9,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving with a Pict,Pink Floyd,Ummagumma,2026-05-06T08:10:50,298426
3JLItZsgZGc5hdgocrHu0y,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,"A Louse Is Not A Home - Live, 2005 Digital Remaster",Van Der Graaf Generator,Godbluff,2026-05-06T08:05:36,767880
0gEaeqVRHPzRc7HMXtOKc7,3b4E89rxzZQ9zkhgKpj8N4,0k17h0D3J5VfsdmQ1iZtE9,Pigs (Three Different Ones),Pink Floyd,Animals,2026-05-06T01:49:26,686333
0MGdMLE0oo28ueP6xNSBdN,4VRRvBdZNnQGAmNN2fHhVh,6ra4GIOgCZQZMOaUECftGN,Dog Breath Variations,Frank Zappa,The Yellow Shark,2026-05-06T01:38:26,127040
7B3B9tt6XJQdch3DrbvWC4,47hOpZQfXVIRzTiv0Ef8pO,22bE4uQ6baNwSHPVcDxLCe,Monkey Man - Remastered 2019,The Rolling Stones,Let It Bleed (50th Anniversary Edition / Remastered 2019),2026-05-06T01:35:57,251960
5FgQkEcqMXCqFdcsEx143b,2lWDphDAlgk8PNdODreJwv,2XhhAWeUOlrZnGOB7aKEI8,The Four Horsemen,Aphrodite's Child,6 6 6,2026-05-06T01:31:57,353426
63soSLcwqpJFJaI5OgnnC2,2IZe9ttqeMqwkv3dRXJRkd,4TMHGUX5WI7OOm53PqSDAT,China Cat Sunflower - 2013 Remaster,Grateful Dead,Aoxomoxoa (2013 Remaster),2026-05-06T01:25:57,222235
1dpCISxLihabD2i6geppcA,5ZJrRUIm6apjER9MNU7QBJ,3CkvROUTQ6nRi9yQOcsB50,Pigeons,Genesis,Archive #2 (1976 - 1992),2026-05-06T01:22:27,193733
4ZmjfLdJXbqjAENqk7eWSE,1klALx0u4AavZNEvC4LrTL,3WrFJ7ztbogyGnTHbHJFl2,Piggies - Remastered 2009,The Beatles,The Beatles (Remastered),2026-05-06T01:18:57,124266
5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-06T01:16:57,190533
1AZ5G23Kcn9h5Awws5Ekf3,6CvGnsHhBjVvGKgmIkpLMs,5GXruybcLmXPjR9rKKFyS6,The Cat,Jimmy Smith,The Cat,2026-05-06T01:13:57,204093
76MTIfR8jEZ5T0yEP5qIvt,7Jzr8zL3EqWQQJhFMtRoti,4cP0bprQSFtZdI9QEKKZA3,Cat Walk,Mal Waldron,The Cat I Saw Yesterday,2026-05-06T01:10:27,416653
3DFjWyIJ2FA8ehRRynybpO,5po3XeTxZ1Oy9xMX62daWm,22bE4uQ6baNwSHPVcDxLCe,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,Singles 1963-1965,2026-05-06T01:03:26,184720
69WzNkdbqaJEK6XanOkB4P,2xJFvV7JzoYYMere5rqjVf,4X42BfuhWCAZ2swiVze9O0,The Raven That Refused to Sing,Steven Wilson,The Raven That Refused to Sing (and Other Stories),2026-05-06T01:00:27,477104
15l2kEwhZSsj01tZnNzyZ2,5dVZpNJraoqCo3BssinMoo,2x9SpqnPi8rlE9pjHBwmSC,Animals - 2005 Remaster,Talking Heads,Fear of Music (Deluxe Version),2026-05-06T00:52:26,210426
7as0i6RfQ0agOKeFNffmdb,0ICEGX26wNqIKLmWRpZxwx,2m62cc253Xvd9qYQ8d2X3d,The Raven,The Alan Parsons Project,Tales Of Mystery And Imagination (Original 1976 Version),2026-05-06T00:48:57,238186
5EWPGh7jbTNO2wakv8LjUI,6DExt1eX4lflLacVjHHbOs,4MVyzYMgTwdP7Z49wAZHx0,Free Bird,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,2026-05-06T00:44:56,547106
64P3zpRsDHIk7YTpRtaKYL,1klALx0u4AavZNEvC4LrTL,3WrFJ7ztbogyGnTHbHJFl2,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,The Beatles,The Beatles (Remastered),2026-05-06T00:35:56,144773
3vfIp1SN81WhrwLYahweyK,6ELt0QaMOwPGPzfdEXE839,7M1FPw29m5FbicYzS2xdpi,Larks' Tongues In Aspic (Part II),King Crimson,Larks' Tongues In Aspic (Expanded & Remastered Original Album Mix),2026-05-06T00:33:27,439006
2Y4zwRLRmBSrQd8vrfBIyK,0o6CVT0y5uxH5r6zXQot98,6PAt558ZEZl0DmdXlnjMgD,Reptile,Eric Clapton,Reptile,2026-05-06T00:25:57,205226
5DJjwPtvPNARWVyzIdFnef,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,Scorched Earth - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-06T00:22:01,583080
6PvxI36z3horWyae29EOHM,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,The Undercover Man - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-05T22:01:17,452133
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T21:53:37,619800
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T21:43:17,696520
5RvojOmq8Yrvg2FNKbRmlN,59eHxfqvwJyXhJGGtORaHv,4lianjyuR1tqf6oUX8kjrZ,Le Aquile - Remastered 2008,Franco Battiato,Patriots (2008 Remastered Edition),2026-05-05T21:31:47,250653
7EjyzZcbLxW7PaaLua9Ksb,3tpJtzZm4Urb0n2ITN5mwF,5QEA3sofVt5QckQA6QX2nN,Surfin' Bird,The Trashmen,Full Metal Jacket (Original Motion Picture Soundtrack),2026-05-05T21:27:17,137133
7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T21:25:17,216186
6RtyDR21q21OXaoKXoAsJK,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth - Beast Mix,Kajagoogoo,Islands,2026-05-05T21:20:52,339240
