index,track_id,album_id,artist_id,track,artist,album_name,played_at,duration_ms,plays,dt,unique_days_score,track_score
209,1ZSOcFF4PfERJPqGHewDnt,4ysu41mUCLI21L8EwbwhTO,4RncsrNJ1GDGsFBIxI76L6,The Butterfly - Remastered,Jimmy Giuffre,"Music For People, Birds, Butterflies & Mosquitoes (Remastered)",2026-05-05T12:41:01,147090,2,2026-05-05,3.0,6.78
210,54eZmuggBFJbV7k248bTTt,0E5IKYhiKgbYQkmfsFonbZ,35U9lQaRWSQISxQAB94Meo,A Horse with No Name,America,America,2026-05-05T12:36:31,252239,2,2026-05-05,3.0,7.24
211,7B3B9tt6XJQdch3DrbvWC4,47hOpZQfXVIRzTiv0Ef8pO,22bE4uQ6baNwSHPVcDxLCe,Monkey Man - Remastered 2019,The Rolling Stones,Let It Bleed (50th Anniversary Edition / Remastered 2019),2026-05-05T12:32:02,251960,3,2026-05-05,4.5,10.11
212,1LZQZxE7MTmNLvpPkAAXJT,5EVlXlHbRQI8ybuNt4ArXI,6v8FB84lnmJs434UJf2Mrm,Birds,Neil Young,After the Gold Rush (2009 Remaster),2026-05-05T12:27:31,153373,1,2026-05-05,1.5,3.77
213,4OYKbKaC0PD9SQ76U3yfBb,0mk9LdhZoVwwdlTAuaMx25,7nkLRaWHImCvWGHdNGnhVE,Three Blind Mice,Ten Years After,Stonedhenge,2026-05-05T12:24:49,58640,2,2026-05-05,3.0,6.08
214,422av5zjTEf3DUnpPS5WMI,4meqXtZNvQtZU9VRL65o0f,4RuYtHjAKBufQRqBUMiOfK,L'assalto dei lupi,Banco Del Mutuo Soccorso,L'assalto dei lupi,2026-05-05T12:24:01,334920,2,2026-05-05,3.0,7.5
215,1RDva71oSm8zSnRLMQm6Gx,2CNEkSE8TADXRT2AzcEt1b,3oDbviiivRWhXwIE8hxkVV,Pet Sounds,The Beach Boys,Pet Sounds,2026-05-05T12:18:31,157666,2,2026-05-05,3.0,6.83
216,5Azfsjg10eAfJofHqdSBL3,76iRPjs3SQiPYrZF1pwWgA,5NXHXK6hOCotCF8lvGM1I0,Nine Cats,Porcupine Tree,Stars Die (Remaster),2026-05-05T11:59:22,231853,1,2026-05-05,1.5,4.08
217,3lnavfgHUTrxdRqcPmhqUA,6kvCH4eS92QkpBNdTmjLEz,776Uo845nYHJpNaStv1Ds4,Catfish Blues,Jimi Hendrix,Blues,2026-05-05T11:55:22,467426,1,2026-05-05,1.5,4.67
218,2QIgCTwjIEpa23ZTga56gq,6icDB6wt9kle4AkCoPAtaZ,1hrQ50kU6hMQBVLatqUqnO,Dog's Life,Gentle Giant,Octopus,2026-05-05T10:12:36,191493,1,2026-05-05,1.5,3.9299999999999997
219,26LztWzlVfU8pHsC2jEBwz,1WeTsUeoyJBDYiqdoCtO8I,4RuYtHjAKBufQRqBUMiOfK,Il Ragno,Banco Del Mutuo Soccorso,Come in un'ultima cena,2026-05-05T10:00:52,295733,2,2026-05-05,3.0,7.38
220,1MSfzutmY6uBu7oBHTv60C,1Bw3bHsQ9Xwlalhp4NjX1n,4lianjyuR1tqf6oUX8kjrZ,L'Animale - Remastered,Franco Battiato,Mondi Lontanissimi (2008 Remastered Edition),2026-05-05T09:56:05,199906,3,2026-05-05,4.5,9.9
221,3iZ5twPwvFeOUQA4Deu8tP,6UQyg4DOgAGfKnjSciPKBe,08GQAI4eElDnROBrJRGE0X,Albatross,Fleetwood Mac,English Rose,2026-05-05T09:52:52,190106,1,2026-05-05,1.5,3.9299999999999997
222,64P3zpRsDHIk7YTpRtaKYL,1klALx0u4AavZNEvC4LrTL,3WrFJ7ztbogyGnTHbHJFl2,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,The Beatles,The Beatles (Remastered),2026-05-05T09:49:52,144773,3,2026-05-05,3.0,8.11
223,43SkTJJ2xleDaeiE4TIM70,0bJMFJ2XQwpO5nKTrYdUtX,22bE4uQ6baNwSHPVcDxLCe,Walking The Dog,The Rolling Stones,The Rolling Stones,2026-05-05T09:46:26,189186,3,2026-05-05,4.5,9.85
224,0gqAQYhKyk3nXUUqzc1WLN,4vvx8uOeJE7YR4tORVtYV4,7M1FPw29m5FbicYzS2xdpi,Lizard (Prince Rupert Awakes/Bolero/The Battle of Glass Tears/Big Top),King Crimson,Lizard,2026-05-05T09:43:26,1399860,1,2026-05-05,1.5,5.6899999999999995
225,1LEAvMU3ObxFGuijPxi5MO,2lWDphDAlgk8PNdODreJwv,2XhhAWeUOlrZnGOB7aKEI8,The Lamb,Aphrodite's Child,6 6 6,2026-05-05T09:16:56,274733,2,2026-05-05,3.0,7.32
226,3ExkycVpwb2mCZ6MsJuECz,3BSOiAas8BpJOii3kCPyjV,1w5Kfo2jwwIPruYS2UWh56,Rats - Remastered,Pearl Jam,Vs.,2026-05-05T07:36:09,255071,1,2026-05-05,1.5,4.16
227,6Pq9MmkDQYZiiCDpxnvrf6,2BtE7qm1qzM80p9vLSiXkj,3WrFJ7ztbogyGnTHbHJFl2,I Am The Walrus - Remastered 2009,The Beatles,Magical Mystery Tour (Remastered),2026-05-05T07:31:39,275866,1,2026-05-05,1.5,4.22
228,76MTIfR8jEZ5T0yEP5qIvt,7Jzr8zL3EqWQQJhFMtRoti,4cP0bprQSFtZdI9QEKKZA3,Cat Walk,Mal Waldron,The Cat I Saw Yesterday,2026-05-05T07:27:09,416653,2,2026-05-05,3.0,7.7
229,26oHuX40kl6CbJOE2fYzp2,5KlxVQrxfXom4ttbE6trkc,3UtSTTCQ0EMUQxmsfZ3Px1,Vivaldi,Curved Air,Air Conditioning,2026-05-05T07:15:15,450560,4,2026-05-05,6.0,13.44
230,75gb1H0F5IumlnwhjnB08B,2JyNDhGhp0hiizSPuUs0i9,67ea9eGLXYMsO2eYQRui3w,Rael - Pt.1 & Pt.2,The Who,The Who Sell Out (Super Deluxe),2026-05-05T05:54:02,338826,3,2026-05-05,4.5,10.39
231,3RsiyFNrYlv16OWY1BHMmx,51pz4wvc0BPtjnGCWjxX91,1MD5pgVzlusqGyuSTcTxvu,Dove... quando... - II Parte,Premiata Forneria Marconi,Storia Di Un Minuto,2026-05-05T05:54:01,361053,2,2026-05-05,3.0,7.57
232,46dxvP1IF5TdcKG42GkDF4,4ttC4XUinZXn3GMIQNrjFZ,7M1FPw29m5FbicYzS2xdpi,The Night Watch,King Crimson,Starless And Bible Black,2026-05-05T05:54:01,281611,2,2026-05-05,3.0,7.34
233,6YmnF4T8NFadmlIbF6yGjB,0HoF3Ir1IYbIkvrxXrLGOB,7AC976RDJzL2asmZuz7qil,Tempus Fugit,Yes,Drama (Deluxe Edition),2026-05-05T05:54:01,315426,2,2026-05-05,3.0,7.4399999999999995
234,3XZD0qEHYoCTnQe9ps8HeQ,7oT1CbeyKlCJOsxmELnMMW,5hlBb5u8K5D8yrL8jwZ7N9,Abre la puerta,Triana,El patio 40 Aniversario,2026-05-05T05:54:01,590240,2,2026-05-05,3.0,8.03
235,7yLCCnegxpkYe6TgkZFRVN,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,Zai Saman - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-05-05T05:54:01,232813,1,2026-05-05,1.5,4.09
236,6rbLGESJIt0IdCWcrXtrFK,1Apj3GZ0D7l94CFA5qInjr,4RuYtHjAKBufQRqBUMiOfK,L'Evoluzione,Banco Del Mutuo Soccorso,Darwin (1991 Edition),2026-05-05T05:54:01,1006400,5,2026-05-05,6.0,15.440000000000001
237,4Xnx46oORhi3xt5m23Qzse,08WECxW5Pz0dIcEabHkIzU,1MD5pgVzlusqGyuSTcTxvu,Transumanza jam - Live in Lugano,Premiata Forneria Marconi,The Event - Live in Lugano,2026-05-05T05:54:01,202560,1,2026-05-05,1.5,3.98
238,47sJPdCkjVfLJWBFhwJiuE,20dTbQRkxuOTkf3SFyaT2m,7M1FPw29m5FbicYzS2xdpi,The Sheltering Sky,King Crimson,Discipline,2026-05-05T05:54:01,502480,4,2026-05-05,6.0,13.54
239,4796ITs2bZ9Mys2nnG37qf,0b33cACjsSPVBchGgsFGMu,4lianjyuR1tqf6oUX8kjrZ,Ermeneutica,Franco Battiato,Universi paralleli di Franco Battiato,2026-05-05T05:54:01,214213,3,2026-05-05,4.5,9.96
240,70gsGvTtjXyYAp0M1X6DPH,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple - Metro Mix,Kajagoogoo,Islands,2026-05-05T20:43:01,365880,6,2026-05-05,6.0,15.629999999999999
241,0HOOIjvwMNB9IL0G64gKKL,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,On a Plane,Kajagoogoo,Islands,2026-05-05T20:36:29,253986,2,2026-05-05,3.0,7.25
242,0MSYmBxKuO7gC6tL5iDqV4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Islands,Kajagoogoo,Islands,2026-05-05T20:32:01,291480,2,2026-05-05,3.0,7.37
243,1l89u8dBPpEAHVSY45OVaV,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Turn Your Back on Me,Kajagoogoo,Islands,2026-05-05T20:27:01,241293,3,2026-05-05,4.5,10.07
244,64EYxmO7v1pNbSgKvXNkfk,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Melting the Ice Away,Kajagoogoo,Islands,2026-05-05T20:23:01,318613,2,2026-05-05,3.0,7.45
245,0kWweQWE8HIYlOUsIcvthl,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Power to Forgive,Kajagoogoo,Islands,2026-05-05T20:18:01,286040,4,2026-05-05,6.0,13.0
246,5GdmKwHrXRfGT40ZGs0W5R,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple,Kajagoogoo,Islands,2026-05-05T20:13:01,249546,6,2026-05-05,7.5,16.759999999999998
247,7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T20:09:09,216186,12,2026-05-05,9.0,24.79
248,7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-05T20:08:41,216186,12,2026-05-05,9.0,24.79
249,0suLngfo7rJoetk7Ub6N8l,0ETFjACtuP2ADo6LFhL6HN,3WrFJ7ztbogyGnTHbHJFl2,Octopus's Garden - Remastered 2009,The Beatles,Abbey Road (Remastered),2026-05-05T20:05:47,170720,2,2026-05-05,3.0,6.9
250,3DQYUtFdiSYYl5LiKIP5uO,5rZ0rFsFBgi7bY446rR8ox,4l8xPGtl6DHR2uvunqrl8r,Turtles Have Short Legs,CAN,The Singles,2026-05-05T19:57:18,205219,1,2026-05-05,1.5,3.99
251,0bv5vUJCvXM9G0cbjeikyY,6YhvR14clg0yibdTKB5aBv,5GXruybcLmXPjR9rKKFyS6,Back At The Chicken Shack,Jimmy Smith,Back At The Chicken Shack,2026-05-05T19:54:56,483093,2,2026-05-05,3.0,7.84
252,6J0AjzrYsPZrQtw6IjErhy,4GLxEXWI3JiRKp6H7bfTIK,3IYUhFvPQItj6xySrBmZkd,Run Through The Jungle,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),2026-05-05T19:46:56,184746,3,2026-05-05,3.0,8.33
253,63M8OHzd0lcVT517Pnon81,3IPhWIXHOAhS2npnq6FiCG,0k17h0D3J5VfsdmQ1iZtE9,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving with a Pict,Pink Floyd,Ummagumma,2026-05-05T19:43:57,298426,4,2026-05-05,4.5,11.54
254,1gyQods9V876YtT0YBu1N1,7C0IAJ3u8KenVJHKFGeZ85,3CkvROUTQ6nRi9yQOcsB50,The Lamb Lies Down on Broadway - 2025 Remaster,Genesis,The Lamb Lies Down On Broadway (50th Anniversary Deluxe Edition),2026-05-05T19:38:56,291306,1,2026-05-05,1.5,4.27
255,3M0QK0bYdiGMu6JNoPk8YG,2pTyJZOTqFYn2UPP30zZNl,5l8VQNuIg0turYE1VtM9zV,Bird on the Wire,Leonard Cohen,Songs From A Room,2026-05-05T19:33:26,208616,1,2026-05-05,1.5,4.0
256,5jFD6SEWH4V3GSo87tkvLk,2oarUyKXMzGZ2FQyoGbV9B,3qlU3Nyu3XXO2k9AUnTcy1,La Pulce D'Acqua,Angelo Branduardi,La Pulce D'Acqua,2026-05-05T19:29:56,284333,2,2026-05-05,3.0,7.35
257,6Wdj4fVCnjmeHKWw7PJveY,2s4Imr2HMS9Dk5Jp5AooTu,1MD5pgVzlusqGyuSTcTxvu,Pecore Elettriche - Italian version,Premiata Forneria Marconi,I Dreamed of Electric Sheep,2026-05-05T19:25:27,249853,3,2026-05-05,3.0,8.6
258,7oXOoyO2LGsl3zWqrRVZyY,0b33cACjsSPVBchGgsFGMu,4lianjyuR1tqf6oUX8kjrZ,Le aquile non volano a stormi,Franco Battiato,Universi paralleli di Franco Battiato,2026-05-05T19:20:56,206560,2,2026-05-05,3.0,7.07
259,69WzNkdbqaJEK6XanOkB4P,2xJFvV7JzoYYMere5rqjVf,4X42BfuhWCAZ2swiVze9O0,The Raven That Refused to Sing,Steven Wilson,The Raven That Refused to Sing (and Other Stories),2026-05-05T19:17:26,477104,2,2026-05-05,3.0,7.83
260,4V2Sv3OBB3rihY6J3xszLr,4g1bXWOAxwXsB87MA3VyGQ,0IwfuIL3gUJxjzUqY3wJ3j,Some Skunk Funk,Billy Cobham,A Funky Thide Of Sings,2026-05-05T19:04:16,310333,2,2026-05-05,3.0,7.43
261,1WvAEqmGYmu0DMWCcXMxQk,2YDrjd7cl5Lz2mjl3do6iz,4l8xPGtl6DHR2uvunqrl8r,Dead Pigeon Suite,CAN,The Lost Tapes,2026-05-05T17:34:30,706533,1,2026-05-05,1.5,5.05
262,6YA1LnVI98LXUmtMKs3fIk,5IlWV2U89uY5EuNYtYQH6B,6w6z8m4WXX7Tub4Rb6Lu7R,Bungle in the Jungle,Jethro Tull,M.U. - The Best of Jethro Tull,2026-05-05T17:22:30,217333,1,2026-05-05,1.5,4.03
263,4iVbUJJFCByvdV3SMI7SEp,2vCIHBcaagIDY6f7axqdi0,4kYClJRpGza4CLezfVwLEf,Two Dolphins Go Dancing,Irmin Schmidt,Toy Planet - 1981,2026-05-05T17:18:30,209696,3,2026-05-05,4.5,9.94
264,5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-05T17:14:59,190533,4,2026-05-05,4.5,11.120000000000001
265,6JXpIe7UwSyTVNb05dUxbU,73iVQndgikX2BpxklY2b5S,5AEG63ajney2BoDXi0Vb84,Seagull,Bad Company,Live At Wembley Arena 2010,2026-05-05T17:11:59,286245,2,2026-05-05,3.0,7.359999999999999
266,3DFjWyIJ2FA8ehRRynybpO,5po3XeTxZ1Oy9xMX62daWm,22bE4uQ6baNwSHPVcDxLCe,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,Singles 1963-1965,2026-05-05T17:06:59,184720,3,2026-05-05,4.5,9.83
267,5RETGB7Fe6KxAEXevMpmTu,0BD0bKRAFt8Z5q2NqCTPsN,3Uz6jx81OY2J5K8Z4wmy2P,The Snow Goose - Remastered 2023,Camel,The Snow Goose (2023 Remastered & Expanded Edition),2026-05-05T17:03:30,191813,2,2026-05-05,3.0,7.0
268,2YzHNIhohdbov0BRN8HcLN,78tN6vBPHHyNk4sZYnS5X4,7AC976RDJzL2asmZuz7qil,The Fish (Schindleria Praematurus) - 2024 Remaster,Yes,Fragile (Super Deluxe),2026-05-05T17:00:29,159892,1,2026-05-05,1.5,3.8
269,0xSvfXYyDqQ3sncpGveHbg,4Ji83LjzvEzFoCpN85m5lW,08GQAI4eElDnROBrJRGE0X,Rattlesnake Shake - 2013 Remaster,Fleetwood Mac,Then Play On (2013 Remaster; Expanded Edition),2026-05-05T16:57:59,210156,2,2026-05-05,3.0,7.08
270,0MGdMLE0oo28ueP6xNSBdN,4VRRvBdZNnQGAmNN2fHhVh,6ra4GIOgCZQZMOaUECftGN,Dog Breath Variations,Frank Zappa,The Yellow Shark,2026-05-05T16:54:30,127040,2,2026-05-05,3.0,6.66
271,7bw8Bq5YKEaMOwZNjylyHT,5GuP6isw4DZpsTaucdWkC5,02frazNrWgZCxUEf4UTfHt,Refugees - Remastered,Van Der Graaf Generator,The Least We Can Do Is Wave To Each Other,2026-05-05T16:51:59,385466,1,2026-05-05,1.5,4.5
272,6EEihoyAbhrobkEJfonlVZ,5GuP6isw4DZpsTaucdWkC5,02frazNrWgZCxUEf4UTfHt,Darkness (11/11) [2005 - Remaster],Van Der Graaf Generator,The Least We Can Do Is Wave To Each Other,2026-05-05T16:45:29,450093,1,2026-05-05,1.5,4.640000000000001
273,12BSffsg97h51TlEcwXKTr,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,A Plague Of Lighthouse Keepers - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:37:46,1384160,5,2026-05-05,7.5,17.259999999999998
274,3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:14:59,619800,9,2026-05-05,9.0,22.54
275,5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-05T16:04:29,696520,6,2026-05-05,7.5,17.759999999999998
276,63soSLcwqpJFJaI5OgnnC2,2IZe9ttqeMqwkv3dRXJRkd,4TMHGUX5WI7OOm53PqSDAT,China Cat Sunflower - 2013 Remaster,Grateful Dead,Aoxomoxoa (2013 Remaster),2026-05-05T14:45:02,222235,3,2026-05-05,3.0,8.49
277,4KRgqwb4kvBuTz1utbYxfb,3PRoXYsngSwjEQWR5PsHWR,3WrFJ7ztbogyGnTHbHJFl2,And Your Bird Can Sing - Remastered 2009,The Beatles,Revolver (Remastered),2026-05-06T11:35:33,120493,2,2026-05-06,3.0,6.61
278,6BT7qiDY4A5tOyklohjQuW,0DQyTVcDhK9wm0f6RaErWO,6zvul52xwTWzilBZl6BUbT,Monkey Gone to Heaven,Pixies,Doolittle,2026-05-06T11:33:33,175333,1,2026-05-06,1.5,3.87
279,43SkTJJ2xleDaeiE4TIM70,0bJMFJ2XQwpO5nKTrYdUtX,22bE4uQ6baNwSHPVcDxLCe,Walking The Dog,The Rolling Stones,The Rolling Stones,2026-05-06T11:09:53,189186,3,2026-05-06,4.5,9.85
280,6XVtS357eRLu9C0bhvcplS,1WeTsUeoyJBDYiqdoCtO8I,4RuYtHjAKBufQRqBUMiOfK,Si Dice Che I Delfini Parlino,Banco Del Mutuo Soccorso,Come in un'ultima cena,2026-05-06T11:06:53,353666,1,2026-05-06,1.5,4.43
281,4V2Sv3OBB3rihY6J3xszLr,4g1bXWOAxwXsB87MA3VyGQ,0IwfuIL3gUJxjzUqY3wJ3j,Some Skunk Funk,Billy Cobham,A Funky Thide Of Sings,2026-05-06T11:00:54,310333,2,2026-05-06,3.0,7.43
282,1ZSOcFF4PfERJPqGHewDnt,4ysu41mUCLI21L8EwbwhTO,4RncsrNJ1GDGsFBIxI76L6,The Butterfly - Remastered,Jimmy Giuffre,"Music For People, Birds, Butterflies & Mosquitoes (Remastered)",2026-05-06T10:55:52,147090,2,2026-05-06,3.0,6.78
283,7zacyKvVMUsjbtvMiJPWlw,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth,Kajagoogoo,Islands,2026-05-06T10:53:08,216186,12,2026-05-06,9.0,24.79
284,5RvojOmq8Yrvg2FNKbRmlN,59eHxfqvwJyXhJGGtORaHv,4lianjyuR1tqf6oUX8kjrZ,Le Aquile - Remastered 2008,Franco Battiato,Patriots (2008 Remastered Edition),2026-05-06T08:47:50,250653,3,2026-05-06,4.5,10.11
285,6JXpIe7UwSyTVNb05dUxbU,73iVQndgikX2BpxklY2b5S,5AEG63ajney2BoDXi0Vb84,Seagull,Bad Company,Live At Wembley Arena 2010,2026-05-06T08:43:49,286245,2,2026-05-06,3.0,7.359999999999999
286,1LEAvMU3ObxFGuijPxi5MO,2lWDphDAlgk8PNdODreJwv,2XhhAWeUOlrZnGOB7aKEI8,The Lamb,Aphrodite's Child,6 6 6,2026-05-06T08:38:50,274733,2,2026-05-06,3.0,7.32
287,2z6pwfOc3v5v34b5T1N9dn,4QJ6TxU94ROZoXNro42def,4ejp2yEDQIIJIy0iFpoI5B,Paloma Ausente,Violeta Parra,El Folklore Y La Pasión,2026-05-06T08:34:20,194066,2,2026-05-06,3.0,7.01
288,4iVbUJJFCByvdV3SMI7SEp,2vCIHBcaagIDY6f7axqdi0,4kYClJRpGza4CLezfVwLEf,Two Dolphins Go Dancing,Irmin Schmidt,Toy Planet - 1981,2026-05-06T08:30:49,209696,3,2026-05-06,4.5,9.94
289,14qbY7LbhcXwECCGqH2z7U,7IKUTIc9UWuVngyGPtqNHS,22WZ7M8sxp5THdruNY3gXt,Crawling King Snake,The Doors,L.A. Woman,2026-05-06T08:27:20,298973,1,2026-05-06,1.5,4.29
290,2RKXaYI00vF1YpzRBWPpEd,0lSd1hZaG62VvH2XZSmWg6,08GQAI4eElDnROBrJRGE0X,Dragonfly,Fleetwood Mac,Like Crying: The Songs of Danny Kirwan,2026-05-06T08:22:20,165754,1,2026-05-06,1.5,3.83
291,4OYKbKaC0PD9SQ76U3yfBb,0mk9LdhZoVwwdlTAuaMx25,7nkLRaWHImCvWGHdNGnhVE,Three Blind Mice,Ten Years After,Stonedhenge,2026-05-06T08:19:50,58640,2,2026-05-06,3.0,6.08
292,0bv5vUJCvXM9G0cbjeikyY,6YhvR14clg0yibdTKB5aBv,5GXruybcLmXPjR9rKKFyS6,Back At The Chicken Shack,Jimmy Smith,Back At The Chicken Shack,2026-05-06T08:18:50,483093,2,2026-05-06,3.0,7.84
293,63M8OHzd0lcVT517Pnon81,3IPhWIXHOAhS2npnq6FiCG,0k17h0D3J5VfsdmQ1iZtE9,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving with a Pict,Pink Floyd,Ummagumma,2026-05-06T08:10:50,298426,4,2026-05-06,4.5,11.54
294,3JLItZsgZGc5hdgocrHu0y,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,"A Louse Is Not A Home - Live, 2005 Digital Remaster",Van Der Graaf Generator,Godbluff,2026-05-06T08:05:36,767880,1,2026-05-06,1.5,5.12
295,0gEaeqVRHPzRc7HMXtOKc7,3b4E89rxzZQ9zkhgKpj8N4,0k17h0D3J5VfsdmQ1iZtE9,Pigs (Three Different Ones),Pink Floyd,Animals,2026-05-06T01:49:26,686333,1,2026-05-06,1.5,5.02
296,0MGdMLE0oo28ueP6xNSBdN,4VRRvBdZNnQGAmNN2fHhVh,6ra4GIOgCZQZMOaUECftGN,Dog Breath Variations,Frank Zappa,The Yellow Shark,2026-05-06T01:38:26,127040,2,2026-05-06,3.0,6.66
297,7B3B9tt6XJQdch3DrbvWC4,47hOpZQfXVIRzTiv0Ef8pO,22bE4uQ6baNwSHPVcDxLCe,Monkey Man - Remastered 2019,The Rolling Stones,Let It Bleed (50th Anniversary Edition / Remastered 2019),2026-05-06T01:35:57,251960,3,2026-05-06,4.5,10.11
298,5FgQkEcqMXCqFdcsEx143b,2lWDphDAlgk8PNdODreJwv,2XhhAWeUOlrZnGOB7aKEI8,The Four Horsemen,Aphrodite's Child,6 6 6,2026-05-06T01:31:57,353426,2,2026-05-06,3.0,7.55
299,63soSLcwqpJFJaI5OgnnC2,2IZe9ttqeMqwkv3dRXJRkd,4TMHGUX5WI7OOm53PqSDAT,China Cat Sunflower - 2013 Remaster,Grateful Dead,Aoxomoxoa (2013 Remaster),2026-05-06T01:25:57,222235,3,2026-05-06,3.0,8.49
300,1dpCISxLihabD2i6geppcA,5ZJrRUIm6apjER9MNU7QBJ,3CkvROUTQ6nRi9yQOcsB50,Pigeons,Genesis,Archive #2 (1976 - 1992),2026-05-06T01:22:27,193733,4,2026-05-06,4.5,11.129999999999999
301,4ZmjfLdJXbqjAENqk7eWSE,1klALx0u4AavZNEvC4LrTL,3WrFJ7ztbogyGnTHbHJFl2,Piggies - Remastered 2009,The Beatles,The Beatles (Remastered),2026-05-06T01:18:57,124266,1,2026-05-06,1.5,3.62
302,5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-06T01:16:57,190533,4,2026-05-06,4.5,11.120000000000001
303,1AZ5G23Kcn9h5Awws5Ekf3,6CvGnsHhBjVvGKgmIkpLMs,5GXruybcLmXPjR9rKKFyS6,The Cat,Jimmy Smith,The Cat,2026-05-06T01:13:57,204093,2,2026-05-06,3.0,7.05
304,76MTIfR8jEZ5T0yEP5qIvt,7Jzr8zL3EqWQQJhFMtRoti,4cP0bprQSFtZdI9QEKKZA3,Cat Walk,Mal Waldron,The Cat I Saw Yesterday,2026-05-06T01:10:27,416653,2,2026-05-06,3.0,7.7
305,3DFjWyIJ2FA8ehRRynybpO,5po3XeTxZ1Oy9xMX62daWm,22bE4uQ6baNwSHPVcDxLCe,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,Singles 1963-1965,2026-05-06T01:03:26,184720,3,2026-05-06,4.5,9.83
306,69WzNkdbqaJEK6XanOkB4P,2xJFvV7JzoYYMere5rqjVf,4X42BfuhWCAZ2swiVze9O0,The Raven That Refused to Sing,Steven Wilson,The Raven That Refused to Sing (and Other Stories),2026-05-06T01:00:27,477104,2,2026-05-06,3.0,7.83
307,15l2kEwhZSsj01tZnNzyZ2,5dVZpNJraoqCo3BssinMoo,2x9SpqnPi8rlE9pjHBwmSC,Animals - 2005 Remaster,Talking Heads,Fear of Music (Deluxe Version),2026-05-06T00:52:26,210426,2,2026-05-06,3.0,7.08
308,7as0i6RfQ0agOKeFNffmdb,0ICEGX26wNqIKLmWRpZxwx,2m62cc253Xvd9qYQ8d2X3d,The Raven,The Alan Parsons Project,Tales Of Mystery And Imagination (Original 1976 Version),2026-05-06T00:48:57,238186,1,2026-05-06,1.5,4.1
309,5EWPGh7jbTNO2wakv8LjUI,6DExt1eX4lflLacVjHHbOs,4MVyzYMgTwdP7Z49wAZHx0,Free Bird,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,2026-05-06T00:44:56,547106,2,2026-05-06,3.0,7.96
310,64P3zpRsDHIk7YTpRtaKYL,1klALx0u4AavZNEvC4LrTL,3WrFJ7ztbogyGnTHbHJFl2,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,The Beatles,The Beatles (Remastered),2026-05-06T00:35:56,144773,3,2026-05-06,3.0,8.11
311,3vfIp1SN81WhrwLYahweyK,6ELt0QaMOwPGPzfdEXE839,7M1FPw29m5FbicYzS2xdpi,Larks' Tongues In Aspic (Part II),King Crimson,Larks' Tongues In Aspic (Expanded & Remastered Original Album Mix),2026-05-06T00:33:27,439006,2,2026-05-06,3.0,7.75
