track_id,album_id,artist_id,track,artist,album_name,played_at,duration_ms,year,month,day,played_at_hour,duration_mins,track_score,track_score_daily
43SkTJJ2xleDaeiE4TIM70,0bJMFJ2XQwpO5nKTrYdUtX,22bE4uQ6baNwSHPVcDxLCe,Walking The Dog,The Rolling Stones,The Rolling Stones,2026-05-17T18:06:27,189186,2026,5,17,18,3.15,186.81,"0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0"
43SkTJJ2xleDaeiE4TIM70,0bJMFJ2XQwpO5nKTrYdUtX,22bE4uQ6baNwSHPVcDxLCe,Walking The Dog,The Rolling Stones,The Rolling Stones,2026-05-05T09:46:26,189186,2026,5,5,9,3.15,186.81,"0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0"
3DFjWyIJ2FA8ehRRynybpO,5po3XeTxZ1Oy9xMX62daWm,22bE4uQ6baNwSHPVcDxLCe,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,Singles 1963-1965,2026-05-07T19:29:42,184720,2026,5,7,19,3.08,185.47,"0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0"
3DFjWyIJ2FA8ehRRynybpO,5po3XeTxZ1Oy9xMX62daWm,22bE4uQ6baNwSHPVcDxLCe,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,Singles 1963-1965,2026-05-06T01:03:26,184720,2026,5,6,1,3.08,185.47,"0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0"
3DFjWyIJ2FA8ehRRynybpO,5po3XeTxZ1Oy9xMX62daWm,22bE4uQ6baNwSHPVcDxLCe,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,Singles 1963-1965,2026-05-16T15:48:06,184720,2026,5,16,15,3.08,185.47,"0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0"
3DFjWyIJ2FA8ehRRynybpO,5po3XeTxZ1Oy9xMX62daWm,22bE4uQ6baNwSHPVcDxLCe,Little Red Rooster - (Original Single Mono Version),The Rolling Stones,Singles 1963-1965,2026-05-05T17:06:59,184720,2026,5,5,17,3.08,185.47,"0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0"
1jvQR74HnmszGi2wlOEaHL,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,The Sleepwalkers - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-12T20:48:39,641053,2026,5,12,20,10.68,184.34,"0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0"
1jvQR74HnmszGi2wlOEaHL,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,The Sleepwalkers - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-08T16:05:24,641053,2026,5,8,16,10.68,184.34,"0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0"
1jvQR74HnmszGi2wlOEaHL,4irlewoGTUPndEinKcavLF,02frazNrWgZCxUEf4UTfHt,The Sleepwalkers - 2005 Digital Remaster,Van Der Graaf Generator,Godbluff,2026-05-11T20:25:30,641053,2026,5,11,20,10.68,184.34,"0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0"
4GPprzWbPGkW3gQByufueS,3gISC18IyM5W4fd3bVz9hk,1MD5pgVzlusqGyuSTcTxvu,Automaticamente,Premiata Forneria Marconi,Serendipity,2026-05-17T08:55:18,266506,2026,5,17,8,4.44,183.1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0"
4GPprzWbPGkW3gQByufueS,3gISC18IyM5W4fd3bVz9hk,1MD5pgVzlusqGyuSTcTxvu,Automaticamente,Premiata Forneria Marconi,Serendipity,2026-05-18T06:09:34,266506,2026,5,18,6,4.44,183.1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0"
4GPprzWbPGkW3gQByufueS,3gISC18IyM5W4fd3bVz9hk,1MD5pgVzlusqGyuSTcTxvu,Automaticamente,Premiata Forneria Marconi,Serendipity,2026-05-17T01:03:13,266506,2026,5,17,1,4.44,183.1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0"
4GPprzWbPGkW3gQByufueS,3gISC18IyM5W4fd3bVz9hk,1MD5pgVzlusqGyuSTcTxvu,Automaticamente,Premiata Forneria Marconi,Serendipity,2026-05-16T19:08:28,266506,2026,5,16,19,4.44,183.1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0"
4GPprzWbPGkW3gQByufueS,3gISC18IyM5W4fd3bVz9hk,1MD5pgVzlusqGyuSTcTxvu,Automaticamente,Premiata Forneria Marconi,Serendipity,2026-05-18T00:53:05,266506,2026,5,18,0,4.44,183.1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0"
6h7QRocVkgKhCoshjNtsHj,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Words On A Page - Remastered,Yes,From A Page,2026-05-18T13:14:48,379560,2026,5,18,13,6.33,182.88,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0"
6h7QRocVkgKhCoshjNtsHj,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Words On A Page - Remastered,Yes,From A Page,2026-05-16T16:23:50,379560,2026,5,16,16,6.33,182.88,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0"
6h7QRocVkgKhCoshjNtsHj,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Words On A Page - Remastered,Yes,From A Page,2026-05-17T16:50:11,379560,2026,5,17,16,6.33,182.88,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0"
6h7QRocVkgKhCoshjNtsHj,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Words On A Page - Remastered,Yes,From A Page,2026-05-16T07:02:16,379560,2026,5,16,7,6.33,182.88,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0"
05pHz3mFHEkhnwTMlvcnhJ,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,To The Moment - Remastered,Yes,From A Page,2026-05-16T15:54:21,372520,2026,5,16,15,6.21,181.85,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0"
05pHz3mFHEkhnwTMlvcnhJ,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,To The Moment - Remastered,Yes,From A Page,2026-05-16T06:32:46,372520,2026,5,16,6,6.21,181.85,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0"
05pHz3mFHEkhnwTMlvcnhJ,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,To The Moment - Remastered,Yes,From A Page,2026-05-17T16:20:28,372520,2026,5,17,16,6.21,181.85,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0"
05pHz3mFHEkhnwTMlvcnhJ,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,To The Moment - Remastered,Yes,From A Page,2026-05-18T12:45:18,372520,2026,5,18,12,6.21,181.85,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0"
70gsGvTtjXyYAp0M1X6DPH,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple - Metro Mix,Kajagoogoo,Islands,2026-05-07T12:53:59,365880,2026,5,7,12,6.1,180.87,"0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0"
70gsGvTtjXyYAp0M1X6DPH,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple - Metro Mix,Kajagoogoo,Islands,2026-05-07T15:39:36,365880,2026,5,7,15,6.1,180.87,"0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0"
70gsGvTtjXyYAp0M1X6DPH,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple - Metro Mix,Kajagoogoo,Islands,2026-05-06T23:20:36,365880,2026,5,6,23,6.1,180.87,"0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0"
70gsGvTtjXyYAp0M1X6DPH,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,Big Apple - Metro Mix,Kajagoogoo,Islands,2026-05-05T20:43:01,365880,2026,5,5,20,6.1,180.87,"0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0"
0nd0RzNgsqCHv0ZD0ohPZG,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,The Gift Of Love - Remastered,Yes,From A Page,2026-05-17T16:53:29,593453,2026,5,17,16,9.89,180.12,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0"
0nd0RzNgsqCHv0ZD0ohPZG,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,The Gift Of Love - Remastered,Yes,From A Page,2026-05-18T13:24:49,593453,2026,5,18,13,9.89,180.12,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0"
0nd0RzNgsqCHv0ZD0ohPZG,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,The Gift Of Love - Remastered,Yes,From A Page,2026-05-16T16:33:51,593453,2026,5,16,16,9.89,180.12,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0"
2oFpvU50wDhNkLHomFD4PZ,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,The Man You Always Wanted Me To Be - Remastered,Yes,From A Page,2026-05-18T12:50:18,304253,2026,5,18,12,5.07,171.14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
2oFpvU50wDhNkLHomFD4PZ,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,The Man You Always Wanted Me To Be - Remastered,Yes,From A Page,2026-05-16T06:37:46,304253,2026,5,16,6,5.07,171.14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
2oFpvU50wDhNkLHomFD4PZ,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,The Man You Always Wanted Me To Be - Remastered,Yes,From A Page,2026-05-16T15:59:20,304253,2026,5,16,15,5.07,171.14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
2oFpvU50wDhNkLHomFD4PZ,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,The Man You Always Wanted Me To Be - Remastered,Yes,From A Page,2026-05-17T16:25:27,304253,2026,5,17,16,5.07,171.14,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
3APHT3KjbHi9OllkVQsuXF,3RFenjlpdmIfkYATMdkbak,7siPLyFwRFYQkKgWKJ5Sod,Bohemian Like You,The Dandy Warhols,Thirteen Tales From Urban Bohemia,2026-05-09T11:07:22,211706,2026,5,9,11,3.53,170.88,"0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0"
3APHT3KjbHi9OllkVQsuXF,3RFenjlpdmIfkYATMdkbak,7siPLyFwRFYQkKgWKJ5Sod,Bohemian Like You,The Dandy Warhols,Thirteen Tales From Urban Bohemia,2026-05-10T14:17:10,211706,2026,5,10,14,3.53,170.88,"0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0"
3APHT3KjbHi9OllkVQsuXF,3RFenjlpdmIfkYATMdkbak,7siPLyFwRFYQkKgWKJ5Sod,Bohemian Like You,The Dandy Warhols,Thirteen Tales From Urban Bohemia,2026-05-08T20:31:56,211706,2026,5,8,20,3.53,170.88,"0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0"
3APHT3KjbHi9OllkVQsuXF,3RFenjlpdmIfkYATMdkbak,7siPLyFwRFYQkKgWKJ5Sod,Bohemian Like You,The Dandy Warhols,Thirteen Tales From Urban Bohemia,2026-05-09T02:41:02,211706,2026,5,9,2,3.53,170.88,"0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0"
3APHT3KjbHi9OllkVQsuXF,3RFenjlpdmIfkYATMdkbak,7siPLyFwRFYQkKgWKJ5Sod,Bohemian Like You,The Dandy Warhols,Thirteen Tales From Urban Bohemia,2026-05-08T21:48:35,211706,2026,5,8,21,3.53,170.88,"0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0"
09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-07T13:06:59,152946,2026,5,7,13,2.55,168.34,"0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0"
09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-17T17:34:27,152946,2026,5,17,17,2.55,168.34,"0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0"
09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-07T09:00:39,152946,2026,5,7,9,2.55,168.34,"0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0"
09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-06T23:07:06,152946,2026,5,6,23,2.55,168.34,"0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0"
09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-07T15:46:33,152946,2026,5,7,15,2.55,168.34,"0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0"
09eF6enKRBqUDjjuOsiKI4,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Pump Rooms of Bath,Kajagoogoo,Islands,2026-05-07T13:16:29,152946,2026,5,7,13,2.55,168.34,"0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0"
4xKVls005Pr4Hes0mE4vb4,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Aliens - Remastered,Yes,From A Page,2026-05-16T06:52:46,280346,2026,5,16,6,4.67,166.99,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
4xKVls005Pr4Hes0mE4vb4,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Aliens - Remastered,Yes,From A Page,2026-05-18T13:05:18,280346,2026,5,18,13,4.67,166.99,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
4xKVls005Pr4Hes0mE4vb4,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Aliens - Remastered,Yes,From A Page,2026-05-17T16:40:08,280346,2026,5,17,16,4.67,166.99,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
4xKVls005Pr4Hes0mE4vb4,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Aliens - Remastered,Yes,From A Page,2026-05-16T16:14:20,280346,2026,5,16,16,4.67,166.99,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
04c3ZTgTH5ci7LuNSx7Wje,20dTbQRkxuOTkf3SFyaT2m,7M1FPw29m5FbicYzS2xdpi,Thela Hun Ginjeet,King Crimson,Discipline,2026-05-03T06:37:39,386520,2026,5,3,6,6.44,158.38,"0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0"
04c3ZTgTH5ci7LuNSx7Wje,20dTbQRkxuOTkf3SFyaT2m,7M1FPw29m5FbicYzS2xdpi,Thela Hun Ginjeet,King Crimson,Discipline,2026-05-13T19:28:57,386520,2026,5,13,19,6.44,158.38,"0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0"
04c3ZTgTH5ci7LuNSx7Wje,20dTbQRkxuOTkf3SFyaT2m,7M1FPw29m5FbicYzS2xdpi,Thela Hun Ginjeet,King Crimson,Discipline,2026-05-10T06:17:46,386520,2026,5,10,6,6.44,158.38,"0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0"
0O9dtCsMTsVIo0tF8AVJQ5,3nkLkuSpD5bMzG1ibkJw5N,4RuYtHjAKBufQRqBUMiOfK,La discesa dal treno,Banco Del Mutuo Soccorso,Transiberiana (Bonus Tracks Version),2026-05-04T03:46:41,375225,2026,5,4,3,6.25,156.98,"0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
0O9dtCsMTsVIo0tF8AVJQ5,3nkLkuSpD5bMzG1ibkJw5N,4RuYtHjAKBufQRqBUMiOfK,La discesa dal treno,Banco Del Mutuo Soccorso,Transiberiana (Bonus Tracks Version),2026-05-10T06:24:26,375225,2026,5,10,6,6.25,156.98,"0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
0O9dtCsMTsVIo0tF8AVJQ5,3nkLkuSpD5bMzG1ibkJw5N,4RuYtHjAKBufQRqBUMiOfK,La discesa dal treno,Banco Del Mutuo Soccorso,Transiberiana (Bonus Tracks Version),2026-05-03T05:46:07,375225,2026,5,3,5,6.25,156.98,"0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
05UJltDoeueldFVcn7IeWQ,3RFenjlpdmIfkYATMdkbak,7siPLyFwRFYQkKgWKJ5Sod,Sleep,The Dandy Warhols,Thirteen Tales From Urban Bohemia,2026-05-08T21:37:50,357000,2026,5,8,21,5.95,154.65,"0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0"
05UJltDoeueldFVcn7IeWQ,3RFenjlpdmIfkYATMdkbak,7siPLyFwRFYQkKgWKJ5Sod,Sleep,The Dandy Warhols,Thirteen Tales From Urban Bohemia,2026-05-10T14:09:39,357000,2026,5,10,14,5.95,154.65,"0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0"
05UJltDoeueldFVcn7IeWQ,3RFenjlpdmIfkYATMdkbak,7siPLyFwRFYQkKgWKJ5Sod,Sleep,The Dandy Warhols,Thirteen Tales From Urban Bohemia,2026-05-09T10:59:44,357000,2026,5,9,10,5.95,154.65,"0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0"
5FgQkEcqMXCqFdcsEx143b,2lWDphDAlgk8PNdODreJwv,2XhhAWeUOlrZnGOB7aKEI8,The Four Horsemen,Aphrodite's Child,6 6 6,2026-05-06T01:31:57,353426,2026,5,6,1,5.89,154.18,"0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0"
5FgQkEcqMXCqFdcsEx143b,2lWDphDAlgk8PNdODreJwv,2XhhAWeUOlrZnGOB7aKEI8,The Four Horsemen,Aphrodite's Child,6 6 6,2026-05-16T06:03:55,353426,2026,5,16,6,5.89,154.18,"0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0"
5FgQkEcqMXCqFdcsEx143b,2lWDphDAlgk8PNdODreJwv,2XhhAWeUOlrZnGOB7aKEI8,The Four Horsemen,Aphrodite's Child,6 6 6,2026-05-05T14:17:31,353426,2026,5,5,14,5.89,154.18,"0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0"
5PtndrR1yYsj2BSoo89S6w,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - New Stereo Mix 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-10T06:45:46,622533,2026,5,10,6,10.38,153.37,"0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0"
5PtndrR1yYsj2BSoo89S6w,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - New Stereo Mix 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-04T08:09:53,622533,2026,5,4,8,10.38,153.37,"0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0"
5PtndrR1yYsj2BSoo89S6w,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - New Stereo Mix 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-10T13:05:09,622533,2026,5,10,13,10.38,153.37,"0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0"
5PtndrR1yYsj2BSoo89S6w,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - New Stereo Mix 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-05-04T13:46:17,622533,2026,5,4,13,10.38,153.37,"0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0"
1qkp9OvCk8FjeDdEd2bKQ6,7M2EhhKnJYcmluPNzmB35N,4P70aqttdpJ9vuYFDmf7f6,Alpha,Vangelis,Albedo 0.39,2026-05-02T12:15:23,344293,2026,5,2,12,5.74,152.98,"0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1qkp9OvCk8FjeDdEd2bKQ6,7M2EhhKnJYcmluPNzmB35N,4P70aqttdpJ9vuYFDmf7f6,Alpha,Vangelis,Albedo 0.39,2026-05-03T14:32:39,344293,2026,5,3,14,5.74,152.98,"0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1qkp9OvCk8FjeDdEd2bKQ6,7M2EhhKnJYcmluPNzmB35N,4P70aqttdpJ9vuYFDmf7f6,Alpha,Vangelis,Albedo 0.39,2026-05-04T10:47:14,344293,2026,5,4,10,5.74,152.98,"0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
6RtyDR21q21OXaoKXoAsJK,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth - Beast Mix,Kajagoogoo,Islands,2026-05-06T23:26:06,339240,2026,5,6,23,5.65,152.3,"0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
6RtyDR21q21OXaoKXoAsJK,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth - Beast Mix,Kajagoogoo,Islands,2026-05-05T21:20:52,339240,2026,5,5,21,5.65,152.3,"0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
6RtyDR21q21OXaoKXoAsJK,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth - Beast Mix,Kajagoogoo,Islands,2026-05-07T12:59:29,339240,2026,5,7,12,5.65,152.3,"0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0"
1RlcV2uD5WlYQdlnQlIU6G,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,From The Turn Of A Card - Remastered,Yes,From A Page,2026-05-16T06:40:46,202186,2026,5,16,6,3.37,151.39,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
1RlcV2uD5WlYQdlnQlIU6G,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,From The Turn Of A Card - Remastered,Yes,From A Page,2026-05-16T16:02:50,202186,2026,5,16,16,3.37,151.39,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
1RlcV2uD5WlYQdlnQlIU6G,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,From The Turn Of A Card - Remastered,Yes,From A Page,2026-05-18T12:53:49,202186,2026,5,18,12,3.37,151.39,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
1RlcV2uD5WlYQdlnQlIU6G,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,From The Turn Of A Card - Remastered,Yes,From A Page,2026-05-17T16:29:06,202186,2026,5,17,16,3.37,151.39,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
1dpCISxLihabD2i6geppcA,5ZJrRUIm6apjER9MNU7QBJ,3CkvROUTQ6nRi9yQOcsB50,Pigeons,Genesis,Archive #2 (1976 - 1992),2026-05-06T01:22:27,193733,2026,5,6,1,3.23,149.46,"0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0"
1dpCISxLihabD2i6geppcA,5ZJrRUIm6apjER9MNU7QBJ,3CkvROUTQ6nRi9yQOcsB50,Pigeons,Genesis,Archive #2 (1976 - 1992),2026-05-06T17:12:29,193733,2026,5,6,17,3.23,149.46,"0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0"
1dpCISxLihabD2i6geppcA,5ZJrRUIm6apjER9MNU7QBJ,3CkvROUTQ6nRi9yQOcsB50,Pigeons,Genesis,Archive #2 (1976 - 1992),2026-05-05T14:05:44,193733,2026,5,5,14,3.23,149.46,"0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0"
1dpCISxLihabD2i6geppcA,5ZJrRUIm6apjER9MNU7QBJ,3CkvROUTQ6nRi9yQOcsB50,Pigeons,Genesis,Archive #2 (1976 - 1992),2026-05-07T19:39:43,193733,2026,5,7,19,3.23,149.46,"0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0"
5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-06T14:49:13,190533,2026,5,6,14,3.18,148.72,"0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0"
5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-06T01:16:57,190533,2026,5,6,1,3.18,148.72,"0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0"
5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-07T19:11:42,190533,2026,5,7,19,3.18,148.72,"0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0"
5dC9NQCbU6i3T3S4nyg23y,7GkJWXDdRuZyUvVKCbKujO,1BGN1IdyiSR0ZYrkoKNchl,Tiergarten,Tangerine Dream,"Platz der Republik, West-Berlin - August 1st 1987",2026-05-05T17:14:59,190533,2026,5,5,17,3.18,148.72,"0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0"
6zdU7b4RAqFYxRFHMTW02s,43GYHKcDsX1iO3KTwPwyfo,7AC976RDJzL2asmZuz7qil,Hour Of Need - Remastered,Yes,From A Page,2026-05-16T06:55:46,185853,2026,5,16,6,3.1,147.61,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0"
