track_id,track,plays,track_unique_days,log_dur_min,track_score
6YA1LnVI98LXUmtMKs3fIk,Bungle in the Jungle,1,1,1.2864740258376797,4.04
0dJfQlgDqQAmjdRJXtA3x3,The Lion's Mouth,1,1,1.2809338454620642,4.04
4ZCK0R2BRtXxHH8Fb1vq2n,Never Let Go,1,1,1.2837077723447896,4.04
0vGDTFIyDm6wG7ZVbmTsYE,The Lion's Mouth,1,1,1.2809338454620642,4.04
1SdSRth14OYdo5tvrnZ8tS,Domo Dozo,1,1,1.2809338454620642,4.04
5LvdVhyztDEKjrHAQJTQBZ,Highly Strung,1,1,1.2809338454620642,4.04
01JYvQ6udfhUw9Jed9EzoK,Bitch,1,1,1.2864740258376797,4.04
50xWWpeoaSFYmR6IY2kTlI,Ooh to Be Ah,1,1,1.2781522025001875,4.03
3c5nez1p8IJC23Sxbl70uw,Il Vuoto,1,1,1.2725655957915476,4.03
5D89JSsYD209JA2FTTwHtS,Campi di Fragole,1,1,1.2725655957915476,4.03
49O0U2nehcnxPfXQyKVZpL,Personalità Empirica,1,1,1.2725655957915476,4.03
3BlIsu1uy5jjuVc8aw3RYt,23 coppie di cromosomi,1,1,1.2725655957915476,4.03
6ZBea1ayHLEaBQGBxkugmK,These Foolish Things (Remind Me Of You),1,1,1.2725655957915476,4.03
3v7nTNC0vA2qEKCb5d5uwE,Frutto Acerbo,1,1,1.2781522025001875,4.03
5ji0dquGeRpXaJfrTpqx60,Westin Too Sy (feat. Smith),1,1,1.269760544863939,4.02
1ITQbrueGLl581a25XXm9c,Rocky Raccoon,1,1,1.2669476034873244,4.02
1VjaCtRDg4VxzT4ew9smUk,La Musica Muore,1,1,1.2669476034873244,4.02
31YMV7aMItO8jzyc10iRrS,Live With Me,1,1,1.2669476034873244,4.02
3pt0Gu0WephGk9I5xUk6Oi,Zone Depresse,1,1,1.2669476034873244,4.02
15I3it1novXu99CECyVvxu,Rain,1,1,1.2669476034873244,4.02
4FfFWHz0Hhuu2DwDfzjIWz,Let's Say Goodnight,1,1,1.2556160374777743,4.01
5SHoH3Ui5TFxaaKoEJvt8x,White Feathers,1,1,1.2584609896100056,4.01
5NmRx5jYkCQ1Kelp2U671G,White Feathers,1,1,1.2584609896100056,4.01
213rElejdaro9DkZ8Myy10,Everything Happens To Me (Take 3),1,1,1.252762968495368,4.0
3i7ZIyOG3VsWmsVKDfVVB8,Hot Potatoes,1,1,1.247032293786383,4.0
1atYcawDA0UMzMbMG69gEC,Ed ora io domando tempo al tempo ed egli mi risponde...non ne ho!,1,1,1.2499017362143359,4.0
3M0QK0bYdiGMu6JNoPk8YG,Bird on the Wire,1,1,1.247032293786383,4.0
6N1flprTfmHqtSmeGjZPtp,Do I,1,1,1.247032293786383,4.0
4JlPrHmUIhwGGR4nG3GecO,Lontananze D'Azzurro,1,1,1.247032293786383,4.0
0Xid7gsog3SGMByHsqaV5z,Do I,1,1,1.247032293786383,4.0
3mHj3cBY3bKYuMb3z0lRVS,Personal Jesus,1,1,1.2383742310432684,3.99
23Bun0MB6eIYezsT03GUiF,Il Re Del Mondo,1,1,1.2412685890696329,3.99
2Y4zwRLRmBSrQd8vrfBIyK,Reptile,1,1,1.2296405510745139,3.98
6ewHINwiZeCnWxh1RQcquJ,Cogli la prima mela,1,1,1.2296405510745139,3.98
3aWWfmVhaMGFwtKFFBHgC5,Please Be With Me,1,1,1.235471471385307,3.98
3DQYUtFdiSYYl5LiKIP5uO,Turtles Have Short Legs,1,1,1.2296405510745139,3.98
0f7VY69zhtS20Xm5PVYCm5,Doo Doo Doo Doo Doo (Heartbreaker),1,1,1.235471471385307,3.98
1B8FvAkIElgCkCYgONefqG,Lettera Al Governatore Della Libia,1,1,1.235471471385307,3.98
3ZIYHubj1fBDC4DTF3AIfK,Ni Chicha Ni Limoná,1,1,1.2267122912954254,3.97
46ALT0bfkpRWsWKywoF2XC,Sister Golden Hair,1,1,1.2267122912954254,3.97
6BCVKcZhk5M1mHBvfOrDUK,Hang on Now,1,1,1.220829921392359,3.96
0QdagWnOd3GzMCBu57efgp,"Oh Well, Pt. 1",1,1,1.2149127443642704,3.96
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",1,1,1.2149127443642704,3.96
3Dt212rT553UIiYV0lS3q7,Paperlate,1,1,1.2149127443642704,3.96
7eMkpeyqJlUZ1c4SMiJpOR,Two Hands,1,1,1.2178757094949273,3.96
4SoykGLnLQPgQUkrKQxNYq,Change Is Now,1,1,1.208960345836975,3.95
0Uq34W6jPff49IpIp5Ilfw,E Mi Viene Da Pensare,1,1,1.205970806988609,3.95
3aGdi0IBDj89GOzOAxuIjJ,Scherzo in minore,1,1,1.2119409739751128,3.95
1oHiRoTuWXDVwBqq711aGd,Fortezza Bastiani,1,1,1.208960345836975,3.95
2EB1aFLWC4uIfld5Z3Yj1z,Sugar Magnolia,1,1,1.199964782928397,3.94
274oYlebho3pTwwVuF4xTB,Airlane,1,1,1.1969481893889715,3.94
7g0XgioAO3q8iBUQNoEAye,San Franciscan Nights,1,1,1.199964782928397,3.94
3liTTGKNLwzzYwUcVRLXxP,Silver Eagle,1,1,1.199964782928397,3.94
1D1HOr5KimN1bsk5owwnGQ,The Summer Of Hate,1,1,1.1939224684724346,3.93
3nqLvcYMBgrbwZ4brdmjTj,New Frontiers,1,1,1.1817271953786161,3.92
3G0EALIIp5DAeIERxXBHmo,Waterloo Sunset,1,1,1.1755733298042381,3.91
5ZhM8IMfj4s0gqsFJvWxfa,Theme One,1,1,1.1755733298042381,3.91
7nmtVN5HhcdBPfi3oA3437,Light Flight,1,1,1.1755733298042381,3.91
7q921uAoBddu5AcYZeK9d3,Vision,1,1,1.172482137234565,3.91
1lba6eh2ChjBQr4W8NAZA8,No Time No Space,1,1,1.172482137234565,3.91
4RMMYBTQ35CCRNx4nlAANq,Crazy,1,1,1.1755733298042381,3.91
24P5aCzlNvr04xkrEdkRUP,Kajagoogoo,1,1,1.1662709371419244,3.9
4Ds8lQQS9naNLHWE7oXv8z,Complex,1,1,1.1662709371419244,3.9
5aXV9K8dK52S0KbUw3ZCX0,Kajagoogoo,1,1,1.1662709371419244,3.9
0BfPhHh0Gf1WR1hQgIYqen,Not If You Were The Last Junkie On Earth,1,1,1.1631508098056809,3.9
1tGCvPZghskjQHTFgCYb5c,Kajagoogoo,1,1,1.1662709371419244,3.9
6HbWoyinLdXPZmk6xONuKw,Vegetable,1,1,1.1662709371419244,3.9
2QIgCTwjIEpa23ZTga56gq,Dog's Life,1,1,1.1600209167967532,3.89
43OyzaGBhNEcvxhQfuI4E6,Hard Monkeys,1,1,1.1600209167967532,3.89
5jn94WgPda4JXxarOll0to,Red Frame / White Light,1,1,1.1568811967920856,3.89
1UN3sFWqyo48meGCL9pmvb,Lode All'Inviolato,1,1,1.1568811967920856,3.89
26QFxjUtotzjuQLZQrzDXS,Now You'll Love Me,1,1,1.1474024528375417,3.88
3iZ5twPwvFeOUQA4Deu8tP,Albatross,1,1,1.1537315878891892,3.88
3FNgaN6nlCk8o3viucsVIL,Janis,1,1,1.1474024528375417,3.88
6Dyg43VP3iKxWQhF2b160J,Child Of The Moon,1,1,1.1505720275988207,3.88
4fAYkoqIfiYiTuDFtsirib,Seduto sotto un platano,1,1,1.1378330018213911,3.87
50eMzYSsS35VhHAerXt2Wu,Il Banchetto,1,1,1.1378330018213911,3.87
3I3g0KOBdQpCE7aviLoFfH,New Country,1,1,1.144222799920162,3.87
6EePCjbtiMeb783pduiEJK,High And Dry,1,1,1.1410330045520618,3.87
7sMYoSEOYql0EwuWvchgD9,The Under Assistant West Coast Promotion Man,1,1,1.1410330045520618,3.87
3Z7RFRu0DtvtdTjW8jTb0H,Rose Fragrance,1,1,1.1249295969854831,3.85
67sjNlg6wPl1LlI086NpgA,Man With An Open Heart,1,1,1.128171090909654,3.85
1xM2gUA52FCOdrk6T9eG3W,Off Minor,1,1,1.1151415906193203,3.84
5TQ2pztJIwLEPrzuSIsBmF,Animal Farm,1,1,1.1085626195212777,3.83
5mxJNpzEr76NQKDmKt6pKr,Suburban Eyes,1,1,1.1118575154181303,3.83
1sjmKmR4u9xDeJHjDCn2bZ,Penny Lane,1,1,1.1085626195212777,3.83
7s1fLxwhmKa6VDNqzJzOsE,Ornithology,1,1,1.1085626195212777,3.83
3Sdv2WK1FnTn02cDgWmQoq,Mondi paralleli,1,1,1.1118575154181303,3.83
25xC2O5yD6YKWl1GuSTIDn,Theme 1,1,1,1.1052568313867783,3.83
4jCLKXqsYmBjl54DBgnAMe,Objects Outlive Us: Cosmic Sons of Toil,1,1,1.0986122886681098,3.82
6PuIn0KCYvtSpU3kgGsDuA,Sweet And Lovely (Take 2),1,1,1.1019400787607843,3.82
2oeLt7N1amHZiev27FvKE2,Sketch for Summer,1,1,1.0885619528146082,3.81
6io3AG4PaHu5Ksx41r4zHw,Love → Building on Fire,1,1,1.0885619528146082,3.81
3vO2BbrhKNV2PDl276BUIZ,Cotton Fields,1,1,1.0818051703517284,3.8
7LAnfFTSV9HB3m1MQTJ2jE,Il Vecchio E La Farfalla,1,1,1.0715836162801904,3.79
3hXFX6le4RkzF8trx7xUM1,Theme One,1,1,1.0784095813505903,3.79
6BT7qiDY4A5tOyklohjQuW,Monkey Gone to Heaven,1,1,1.0715836162801904,3.79
5hyRrd5BoYapoY2mTRsnHV,Book Of Saturday,1,1,1.075002423028976,3.79
5iyCSUM7zzficwaGo8GIoc,Savoy Truffle,1,1,1.0681530811834012,3.78
3A1yk2TmIheVcfb4Gwp0MS,Canción Al Árbol Del Olvido,1,1,1.0543120297715298,3.77
68U10kmkck2Lxrzg33AJaG,Observer,1,1,1.0612565021243408,3.77
4GOpMcPnnF9mtHNYgUPep6,Citadel,1,1,1.0473189942805592,3.76
0IzGg9PWyZTutoR48p4uYP,Tracks,1,1,1.0508216248317612,3.76
2A3sgyp07d7ksgjyBHYSUt,You Got The Silver,1,1,1.0473189942805592,3.76
6jSuHSZNMhqR9BYCFgug6N,The Garden,1,1,1.0508216248317612,3.76
2pbHaKsIRuIqjZHCLpyQMv,You Got The Silver,1,1,1.0438040521731147,3.75
43SIxgp1RbIgaQP4hYzYmt,Clockout,1,1,1.0260415958332743,3.73
2RKXaYI00vF1YpzRBWPpEd,Dragonfly,1,1,1.0152306797290584,3.72
0oiV2wyVxakBblsrY6j2NJ,The Bird,1,1,1.0152306797290584,3.72
3dVXsNGDNryjs1Ght31arf,Wiggly World,1,1,1.0116009116784799,3.71
5rzaw7GYVR2eg9URL8WUr8,Animal Instincts,1,1,0.9932517730102834,3.69
47gzOI0OfVR3vgv5zGkNfd,Here We Go Round The Mulberry Bush,1,1,0.9932517730102834,3.69
4s8o9hycJNwFQADitakIQn,Coda Marine 475,1,1,0.9858167945227654,3.68
3EuFH5GXKR8hZU6B2b8R4y,La Feria De La Flores,1,1,0.9858167945227654,3.68
57jZdOq1zVM3GiFLumETkE,Paper,1,1,0.9707789171582248,3.66
5rOfVqZo7WbDPn5zHYvqxL,Empty Heart,1,1,0.9631743177730056,3.66
6QG0wcgoCsa9pqFyTg0rRO,Whip It,1,1,0.9707789171582248,3.66
1LZQZxE7MTmNLvpPkAAXJT,Birds,1,1,0.9400072584914712,3.63
5TCMwUI5HkTSDB8DxtYosb,Montreux's Theme,1,1,0.9400072584914712,3.63
2Bsp8gAjwlGmYhRueRGLHu,Elanoizan,1,1,0.9242589015233319,3.61
554I7Vh0EH0nxlt4zzRNgN,Amazing Grace,1,1,0.9282193027394288,3.61
123E4xc2jm6mMgdbNJXLML,The Farmer's Daughter,1,1,0.9042181506398859,3.59
4QeEhsFQOJZye2FlRQcf7j,"Amore Che Vieni, Amore Che Val",1,1,0.9001613499442714,3.58
2jgyYvT3N5rmTmdsEqIhU9,Prologo,1,1,0.8919980393051105,3.57
2BONRCP2cvSNc4UC6RWVzc,Exit,1,1,0.8919980393051105,3.57
7A4rW6quroPut2I6OsCys9,Canary In A Coalmine,1,1,0.8919980393051105,3.57
7tIkF18JHnWzSIMbeNqKOi,Notturno Breve,1,1,0.883767540168595,3.56
5JRakW7po5HCRs2e0boVoU,Allegro,1,1,0.8754687373538999,3.55
092Do4luuSxuhhdCAlH0vo,Total Mass Retain,1,1,0.8754687373538999,3.55
0tFiuH4S1B8jSr9jVYZPez,The Singer Not The Song,1,1,0.8628899551470398,3.54
0vyu1VnXMN3hmOjhPJjjGS,El Cuchipe,1,1,0.8458682675776092,3.52
1FRP8d6l2jm3DS5f78ZrhK,Route 66,1,1,0.85015092936961,3.52
7EjyzZcbLxW7PaaLua9Ksb,Surfin' Bird,1,1,0.8285518175661483,3.49
0VSOZ9b0bErTq4yOHjfoqV,The Duke Of Prunes,1,1,0.7975071958841882,3.46
22W574PUUECix1yNCWalgx,The Golden Road,1,1,0.7929925155296614,3.45
7rZZKHafAl17Nkx2WLv4Mw,Updraft,1,1,0.7793248768009977,3.44
62XI1qJo62w0rvTldCHl9P,Vegetables,1,1,0.7701082216960737,3.42
57kJRtK3Lle1JoWDCtmkK0,Connection,1,1,0.7561219797213337,3.41
1H7gMYGykdtwZOV6s1N0by,Norwegian Wood (This Bird Has Flown),1,1,0.7323678937132266,3.38
4ZmjfLdJXbqjAENqk7eWSE,Piggies,1,1,0.7275486072772777,3.37
58txJpX0AwZS5X75xtaj8X,Traccia,1,1,0.7275486072772777,3.37
6KrB5mFP48CLaiWHFwDYz0,Todo es de color,1,1,0.7275486072772777,3.37
2Xuq84ZrSawlYF4Vz9pw5e,Rosemary,1,1,0.6931471805599453,3.33
4q6ECLJSHSh9VhoRMXayl9,Peace,1,1,0.6626879730752367,3.3
5f565QK5b34kOGyQYvHXd6,KD,1,1,0.6523251860396901,3.28
2kMM5neKewhNCHlTXCk4Fp,Birds In My Tree,1,1,0.6418538861723947,3.27
6o4b8t4MjOL0I1dUxx1bOr,The Dandy Warhols Love Almost Everyone,1,1,0.6418538861723947,3.27
4KP5a2ykBXcP0q9QDOthqJ,An Oscar For Treadwell,1,1,0.636576829071551,3.26
4HHD9MMULcBf8pYSdiZa16,Inner Garden I,1,1,0.5822156198526637,3.2
6jR4FKWiil1FrsfEMt7jqu,Pea,1,1,0.5822156198526637,3.2
2N58c77aEhAPk1FigknwIc,November,1,1,0.5423242908253617,3.15
6Mxqm5prOZ4bLGHC4PzOiz,Ponker's Theme,1,1,0.3852624007906449,2.96
1fuRnovowt52s2sVXmu9Wv,Ponker's Theme,1,1,0.371563556432483,2.95
4OGIVHLTszbp7U2Ag0LO1H,Man in a White Car,1,1,0.30010459245033816,2.86
6D6vtbaDPY5xo3yfHmIOWa,Devo Corporate Anthem,1,1,0.23901690047049992,2.79
4zGNUdGxpwnC7HN27Muzpl,Inner Garden II,1,1,0.23901690047049992,2.79
1sdE5MvlTinP43rimOGc3Y,Peace,1,1,0.22314355131420976,2.77
0lu4VEQRbtm9Vmv06UcAfO,Introduction,1,1,0.20701416938432612,2.75
3dUQzGiqvJrWVxNFE3sBmY,Timing X,1,1,0.17395330712343798,2.71
3p5NtypHWlGJutvA7iOfrd,Vier ½,1,1,0.01980262729617973,2.52
7xTj9dkCaNL7gIIHVTi8i3,The Battle Of The Locusts,1,1,-0.07257069283483537,2.41
5e8XqeZXgEYldEAXBQfevQ,Peace,1,1,-0.18632957819149348,2.28
2BqHy0cZJnERHLaDpX2jdy,Intro,1,1,-0.579818495252942,1.8
