track_id,album_id,artist_id,track,artist,album_name,played_at,duration_ms,dt,day,hour,month,hlp,duration_min,track_short,time_of_day
7nX0ISA5uWuhxAjMgXH5au,6iHuSGy6pq4tNGFV3ZVPtl,0yNLKJebCb8Aueb54LYya3,"Thieves like Us - 12"" Extended",New Order,Substance,2026-06-18T06:37:25,396866,2026-06-18,18,6,6,1,6.61,Thieves like Us,vormittags
2EG2fWCFxHwNqo6gEOxOW0,3gMzGxXgstsEZEfjdsIwnM,3iUjRVvYCsMfz7tuAQtBDI,The Voice,Ultravox,The Collection,2026-06-18T06:30:48,264400,2026-06-18,18,6,6,1,4.41,The Voice,vormittags
4VyNxyzGEAjdGjIQ6rkuBV,1UQRYIgVBO9izI17mpoYOX,0f3kLT4wvi2mFHlHJgV8Hl,Ooh to Be Ah - The Construction Mix,Kajagoogoo,The Complete Albums,2026-06-18T06:26:23,394994,2026-06-18,18,6,6,1,6.58,Ooh to Be Ah,vormittags
5FlKCxeXdDgWMWpzsO8iwU,7cIIPSmmeDUaChBSJElK78,0yNLKJebCb8Aueb54LYya3,Blue Monday - Hardfloor Mix,New Order,The Rest of New Order,2026-06-19T09:45:40,515333,2026-06-19,19,9,6,1,8.59,Blue Monday,vormittags
6RtyDR21q21OXaoKXoAsJK,0xM84XzqFGTDsFjPgCrXh9,0f3kLT4wvi2mFHlHJgV8Hl,The Lion's Mouth - Beast Mix,Kajagoogoo,Islands,2026-06-19T09:36:57,339240,2026-06-19,19,9,6,1,5.65,The Lion's Mouth,vormittags
0sfWa0ABkU9Z1LI6w4xOMC,4sdT5KV2MJAik048qExBOs,0f3kLT4wvi2mFHlHJgV8Hl,Rivers,Kajagoogoo,Crazy People's Right To Speak,2026-06-19T09:31:17,275706,2026-06-19,19,9,6,1,4.6,Rivers,vormittags
0VyeBj71jyEFUqcQBLXltf,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Plastic - Extended Mix,New Order,Complete Music,2026-06-19T09:26:37,546466,2026-06-19,19,9,6,1,9.11,Plastic,vormittags
0T5ZpV04Eu6KynTHHcYeHD,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,People on the High Line - Extended Mix,New Order,Complete Music,2026-06-19T09:17:30,471520,2026-06-19,19,9,6,1,7.86,People on the High Line,vormittags
1bVYSVOMiFR6GzOUm7WDi2,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,White China - 2009 Remaster,Ultravox,Lament (2009 Remaster),2026-06-19T09:09:29,233346,2026-06-19,19,9,6,1,3.89,White China,vormittags
0LPSm1o7Ety9fLnkbh8MUT,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Tutti frutti - Extended Mix,New Order,Complete Music,2026-06-19T09:05:33,485106,2026-06-19,19,9,6,1,8.09,Tutti frutti,vormittags
31MOjWj3CT3dCQsMV2b8Wu,6cjugjFHB3T1alJxAffyxQ,0yNLKJebCb8Aueb54LYya3,Blue Monday '88,New Order,The Best of New Order,2026-06-19T08:57:28,244720,2026-06-19,19,8,6,1,4.08,Blue Monday '88,vormittags
0VktLUEpFVQ7Zl5c80uKHH,2wWcTC2GHLEGLDlsnr5aYM,5KQMtyPE8DCQNUzoNqlEsE,Are 'Friends' Electric?,Gary Numan,Replicas Redux,2026-06-19T08:53:23,325200,2026-06-19,19,8,6,1,5.42,Are 'Friends' Electric?,vormittags
3DJAKzCeFluwTi9twyHxGK,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,Tutti frutti,New Order,Music Complete,2026-06-19T08:47:49,382653,2026-06-19,19,8,6,1,6.38,Tutti frutti,vormittags
6hHc7Pks7wtBIW8Z6A0iFq,6iHuSGy6pq4tNGFV3ZVPtl,0yNLKJebCb8Aueb54LYya3,Blue Monday,New Order,Substance,2026-06-19T08:41:21,449160,2026-06-19,19,8,6,1,7.49,Blue Monday,vormittags
48ZQITmj47PbGT5RKvTZqp,3ka6eg73IDCDYhhrlZHpUb,1G1mX30GpUJqOr1QU2eBSs,Too Pieces,Yazoo,Upstairs at Eric’s,2026-06-19T06:07:08,193306,2026-06-19,19,6,6,1,3.22,Too Pieces,vormittags
4hwHi8Ml8DrFJXx4xBCst3,15BhyErNMCS96rXaeAkMre,3iUjRVvYCsMfz7tuAQtBDI,One Small Day - Special Remix Extra,Ultravox,Lament (2009 Remaster),2026-06-19T00:57:46,511933,2026-06-19,19,0,6,1,8.53,One Small Day,nachts
5BO9YsuvEQ3rtIA8bjPXhX,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,Singularity,New Order,Music Complete,2026-06-19T00:48:52,337026,2026-06-19,19,0,6,1,5.62,Singularity,nachts
2sZtzFRWFQx5LvJbEYQhFb,3ka6eg73IDCDYhhrlZHpUb,1G1mX30GpUJqOr1QU2eBSs,Bad Connection,Yazoo,Upstairs at Eric’s,2026-06-19T00:43:02,200293,2026-06-19,19,0,6,1,3.34,Bad Connection,nachts
0sfWa0ABkU9Z1LI6w4xOMC,4sdT5KV2MJAik048qExBOs,0f3kLT4wvi2mFHlHJgV8Hl,Rivers,Kajagoogoo,Crazy People's Right To Speak,2026-06-19T00:39:41,275706,2026-06-19,19,0,6,1,4.6,Rivers,nachts
2wqWJna7kLeoUpAZhfX8YS,2FJaS5kootX9CkS4DxL2eW,02frazNrWgZCxUEf4UTfHt,La Rossa - 2005 Digital Remaster,Van Der Graaf Generator,Still Life,2026-06-19T17:16:31,592360,2026-06-19,19,17,6,1,9.87,La Rossa,nachmittags
3nhQ0t5o70uHAzEgYDedX2,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Man-Erg - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-06-19T17:06:37,619800,2026-06-19,19,17,6,1,10.33,Man-Erg,nachmittags
5OJCbL1RVFYSw07C9e0QUS,1GOUMwPQw5xCizmD1Ixala,02frazNrWgZCxUEf4UTfHt,Lemmings (Including Cog) - Remastered 2021,Van Der Graaf Generator,Pawn Hearts (Deluxe),2026-06-19T16:56:18,696520,2026-06-19,19,16,6,1,11.61,Lemmings (Including Cog),nachmittags
5URviaygae7qWBkehczy9L,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Ariadne,Yes,Aurora (Bonus Tracks Edition),2026-06-19T16:44:41,374186,2026-06-19,19,16,6,1,6.24,Ariadne,nachmittags
4e9w7ixPl6L3fnH1naYdnd,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Countermovement,Yes,Aurora (Bonus Tracks Edition),2026-06-19T16:38:27,824400,2026-06-19,19,16,6,1,13.74,Countermovement,nachmittags
6nMY6W3CvmBEOHTGrlm6PC,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Love Lies Dreaming,Yes,Aurora (Bonus Tracks Edition),2026-06-19T16:24:42,384880,2026-06-19,19,16,6,1,6.41,Love Lies Dreaming,nachmittags
3q7sMXpdoCAC1BpAaeZIPJ,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Turnaround Situation,Yes,Aurora (Bonus Tracks Edition),2026-06-19T16:18:18,348360,2026-06-19,19,16,6,1,5.81,Turnaround Situation,nachmittags
2F13GShAqERTs7kg9wrfZD,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Aurora,Yes,Aurora (Bonus Tracks Edition),2026-06-19T16:12:29,445253,2026-06-19,19,16,6,1,7.42,Aurora,nachmittags
2F13GShAqERTs7kg9wrfZD,5TDltjAh03cwDinX4SXwnR,7AC976RDJzL2asmZuz7qil,Aurora,Yes,Aurora (Bonus Tracks Edition),2026-06-19T16:05:02,445253,2026-06-19,19,16,6,1,7.42,Aurora,nachmittags
260uduiNJc84inuHWcpLJG,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,Salmo,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T15:57:35,194186,2026-06-19,19,15,6,1,3.24,Salmo,nachmittags
4GZJf8ybZ5UMmWDCactQLr,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,La Morte Di Francesco,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T15:54:21,335440,2026-06-19,19,15,6,1,5.59,La Morte Di Francesco,nachmittags
73o3W3GK6rOVJBiVnteP2c,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,La Predica Della Prefetta Letizia,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T15:18:41,273586,2026-06-19,19,15,6,1,4.56,La Predica Della Prefetta Letizia,nachmittags
3b2Rn0na7keeW2VduwDKkT,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,La Regola,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T15:14:07,211000,2026-06-19,19,15,6,1,3.52,La Regola,nachmittags
3zWHs3Y5wbXCbxfO0KyoVo,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,Nelle Paludi Di Venezia Francesco Si Fermo’ Per Pregare E Tutto Tacque,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T15:10:36,229720,2026-06-19,19,15,6,1,3.83,Nelle Paludi Di Venezia Francesco Si Fermo’ Per Pregare E Tutto Tacque,nachmittags
1KAsMTmc4SfxRuBN0Iuhme,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,Il Trattato Dei miracoli,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T15:06:46,242186,2026-06-19,19,15,6,1,4.04,Il Trattato Dei miracoli,nachmittags
2yozvtDAumC5sprr5lVlRp,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,"Divina Commedia, Paradiso, Canto XI",Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T15:02:44,282293,2026-06-19,19,15,6,1,4.7,"Divina Commedia, Paradiso, Canto XI",nachmittags
0tv1ohOFmZW8tVRscpXk7g,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,Audite Poverelle,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T14:58:02,186706,2026-06-19,19,14,6,1,3.11,Audite Poverelle,nachmittags
2wqxwj4og7vftve4RxOl3n,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,Il Lupo Di Gubbio,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T14:54:55,238506,2026-06-19,19,14,6,1,3.98,Il Lupo Di Gubbio,nachmittags
0SOPzTsG5kMUPK5fSlWdj6,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,Il Sultano Di Babilonia e La Prostituta,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T14:50:57,325920,2026-06-19,19,14,6,1,5.43,Il Sultano Di Babilonia e La Prostituta,nachmittags
0n7l5EIbjTtd7cAwznMPZB,0AkFeymQspB5k0ItaW1HUi,3qlU3Nyu3XXO2k9AUnTcy1,Il cantico Delle Creature,Angelo Branduardi,L'Infinitamente Piccolo,2026-06-19T14:43:54,215720,2026-06-19,19,14,6,1,3.6,Il cantico Delle Creature,nachmittags
2DXw0mMw8YbMJ6nglSEub7,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,L'Oceano Di Silenzio - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:39:36,260653,2026-06-19,19,14,6,1,4.34,L'Oceano Di Silenzio,nachmittags
4PzhHMxNXLHmdtWtkwz0ds,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,Il Mito Dell'Amore - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:35:16,208173,2026-06-19,19,14,6,1,3.47,Il Mito Dell'Amore,nachmittags
7yLCCnegxpkYe6TgkZFRVN,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,Zai Saman - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:31:47,232813,2026-06-19,19,14,6,1,3.88,Zai Saman,nachmittags
5uqexHjmGO7zq179lMdTex,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,Nomadi - Remastered,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:27:55,265520,2026-06-19,19,14,6,1,4.43,Nomadi,nachmittags
7FtZz2rGoN93VPKx2r3tVW,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,Secondo Imbrunire - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:23:29,197000,2026-06-19,19,14,6,1,3.28,Secondo Imbrunire,nachmittags
2K2jnseGgmqVjooppzi0v7,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,Veni L'Autunnu - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:20:12,207800,2026-06-19,19,14,6,1,3.46,Veni L'Autunnu,nachmittags
12SccVj2Jqibxc1zRuUzTC,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,E Ti Vengo A Cercare - Remastered 2008,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:16:44,232199,2026-06-19,19,14,6,1,3.87,E Ti Vengo A Cercare,nachmittags
1mkfkQmlcnWZkoZLjn2UGJ,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,Fisiognomica - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:12:52,272186,2026-06-19,19,14,6,1,4.54,Fisiognomica,nachmittags
2DXw0mMw8YbMJ6nglSEub7,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,L'Oceano Di Silenzio - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T14:08:18,260653,2026-06-19,19,14,6,1,4.34,L'Oceano Di Silenzio,nachmittags
7iBFzQ0VGB1X6FwJxssI2B,5v9MxUngO1GZ5rtxLtWokm,4lianjyuR1tqf6oUX8kjrZ,Torneremo ancora,Franco Battiato,Torneremo Ancora,2026-06-19T14:03:57,217933,2026-06-19,19,14,6,1,3.63,Torneremo ancora,nachmittags
5Q4Y4JjVqeA9XoYpJGyUM3,3QD7rcprpyoMnSHnX2UDhE,4lianjyuR1tqf6oUX8kjrZ,I Giorni Della Monotonia,Franco Battiato,Il Vuoto,2026-06-19T14:00:19,196866,2026-06-19,19,14,6,1,3.28,I Giorni Della Monotonia,nachmittags
12SccVj2Jqibxc1zRuUzTC,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,E Ti Vengo A Cercare - Remastered 2008,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T13:57:01,232199,2026-06-19,19,13,6,1,3.87,E Ti Vengo A Cercare,nachmittags
2elt8Fu3swo4cmBHSTQIV7,7zDqAzJyPco6YimYnwwYfV,4lianjyuR1tqf6oUX8kjrZ,Stranizza D'Amuri - 2008 Remaster,Franco Battiato,L'Era Del Cinghiale Bianco (2008 Remastered Edition),2026-06-19T13:53:09,313306,2026-06-19,19,13,6,1,5.22,Stranizza D'Amuri,nachmittags
7FtZz2rGoN93VPKx2r3tVW,4sWf0wkRfi49tW4NLxdLj2,4lianjyuR1tqf6oUX8kjrZ,Secondo Imbrunire - 2008 Remaster,Franco Battiato,Fisiognomica (2008 Remastered Edition),2026-06-19T13:47:55,197000,2026-06-19,19,13,6,1,3.28,Secondo Imbrunire,nachmittags
2UCjaQihK5tIli4uzKFSue,4VzRaSdKOXscjw5v3sur81,4lianjyuR1tqf6oUX8kjrZ,La quiete dopo un addio,Franco Battiato,Ferro Battuto,2026-06-19T13:44:38,234080,2026-06-19,19,13,6,1,3.9,La quiete dopo un addio,nachmittags
49CvWS1vCU97nDx5qLR6uR,3QD7rcprpyoMnSHnX2UDhE,4lianjyuR1tqf6oUX8kjrZ,Stati Di Gioia,Franco Battiato,Il Vuoto,2026-06-19T13:40:43,289600,2026-06-19,19,13,6,1,4.83,Stati Di Gioia,nachmittags
6Svnu0Wu1tTs80BVM5u0SC,49eDZSAR7As1J68vvKNCVI,3iUjRVvYCsMfz7tuAQtBDI,White China - Special Re-Mix 2018 Remaster,Ultravox,Extended,2026-06-20T15:53:13,503920,2026-06-20,20,15,6,1,8.4,White China,nachmittags
6irQF2oc0oG9Jlunn1EUfl,49eDZSAR7As1J68vvKNCVI,3iUjRVvYCsMfz7tuAQtBDI,One Small Day - Special Re-Mix Extra 2018 Remaster,Ultravox,Extended,2026-06-20T15:44:49,511586,2026-06-20,20,15,6,1,8.53,One Small Day,nachmittags
2zcSUkyTehpfbLsQv5X2EF,49eDZSAR7As1J68vvKNCVI,3iUjRVvYCsMfz7tuAQtBDI,One Small Day - Special Re-Mix 2018 Remaster,Ultravox,Extended,2026-06-20T15:36:18,470626,2026-06-20,20,15,6,1,7.84,One Small Day,nachmittags
4l6NV1DrIT9iVlC9paMXgb,49eDZSAR7As1J68vvKNCVI,3iUjRVvYCsMfz7tuAQtBDI,We Came to Dance - Unedited Extended Version 2018 Remaster,Ultravox,Extended,2026-06-20T15:28:27,480600,2026-06-20,20,15,6,1,8.01,We Came to Dance,nachmittags
2OlEUkCbNS9Tzu47LVm19b,49eDZSAR7As1J68vvKNCVI,3iUjRVvYCsMfz7tuAQtBDI,Reap the Wild Wind - Extended Version 2018 Remaster,Ultravox,Extended,2026-06-20T15:20:27,283160,2026-06-20,20,15,6,1,4.72,Reap the Wild Wind,nachmittags
1pCSpK5PfWU0awKbVe1BRC,49eDZSAR7As1J68vvKNCVI,3iUjRVvYCsMfz7tuAQtBDI,I Never Wanted to Begin - Extended Version 2018 Remaster,Ultravox,Extended,2026-06-20T15:15:43,378546,2026-06-20,20,15,6,1,6.31,I Never Wanted to Begin,nachmittags
0IBHFXgxamyaLuTNZJQMc5,49eDZSAR7As1J68vvKNCVI,3iUjRVvYCsMfz7tuAQtBDI,All Stood Still - Extended Version 2018 Remaster,Ultravox,Extended,2026-06-20T15:09:25,306960,2026-06-20,20,15,6,1,5.12,All Stood Still,nachmittags
0LPSm1o7Ety9fLnkbh8MUT,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Tutti frutti - Extended Mix,New Order,Complete Music,2026-06-20T15:04:17,485106,2026-06-20,20,15,6,1,8.09,Tutti frutti,nachmittags
0VyeBj71jyEFUqcQBLXltf,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Plastic - Extended Mix,New Order,Complete Music,2026-06-20T14:56:12,546466,2026-06-20,20,14,6,1,9.11,Plastic,nachmittags
2TTJcCKmQ6b6RS6harXorc,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Singularity - Extended Mix,New Order,Complete Music,2026-06-20T14:47:06,453493,2026-06-20,20,14,6,1,7.56,Singularity,nachmittags
4WvWIwuRAochRHZOSZlE19,7Hm47KQv4uPp1ijUhmyqea,0yNLKJebCb8Aueb54LYya3,Restless - Extended Mix,New Order,Complete Music,2026-06-20T14:39:32,569813,2026-06-20,20,14,6,1,9.5,Restless,nachmittags
3prm93FbxKGzwy0TxtXZHH,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,Stray Dog,New Order,Music Complete,2026-06-20T14:30:00,377773,2026-06-20,20,14,6,1,6.3,Stray Dog,nachmittags
5y892rjWHkqAZQDBU3Bqb0,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,People on the High Line,New Order,Music Complete,2026-06-20T14:23:42,341586,2026-06-20,20,14,6,1,5.69,People on the High Line,nachmittags
3DJAKzCeFluwTi9twyHxGK,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,Tutti frutti,New Order,Music Complete,2026-06-20T14:18:01,382653,2026-06-20,20,14,6,1,6.38,Tutti frutti,nachmittags
5ct1hTsz9Hry08yUt6H0cn,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,Plastic,New Order,Music Complete,2026-06-20T14:11:38,415120,2026-06-20,20,14,6,1,6.92,Plastic,nachmittags
5BO9YsuvEQ3rtIA8bjPXhX,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,Singularity,New Order,Music Complete,2026-06-20T14:04:43,337026,2026-06-20,20,14,6,1,5.62,Singularity,nachmittags
4yMAaPNlGMKNRO35hWBLtn,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,Restless,New Order,Music Complete,2026-06-20T13:59:06,328240,2026-06-20,20,13,6,1,5.47,Restless,nachmittags
3D3SzeKvHjIulENGol1hy2,4HFohweHxrMPrLjW2wkBdn,0yNLKJebCb8Aueb54LYya3,Slow Jam,New Order,Get Ready,2026-06-20T07:50:23,292866,2026-06-20,20,7,6,1,4.88,Slow Jam,vormittags
3DJAKzCeFluwTi9twyHxGK,1INPNU4BLdbKeLQqcYTGnx,0yNLKJebCb8Aueb54LYya3,Tutti frutti,New Order,Music Complete,2026-06-20T00:53:22,382653,2026-06-20,20,0,6,1,6.38,Tutti frutti,nachts
6hHc7Pks7wtBIW8Z6A0iFq,6iHuSGy6pq4tNGFV3ZVPtl,0yNLKJebCb8Aueb54LYya3,Blue Monday,New Order,Substance,2026-06-20T00:46:45,449160,2026-06-20,20,0,6,1,7.49,Blue Monday,nachts
1gsQmDnyXfq6jPIXYCPKHB,6ls958BLJbeFT3OqAYTvQB,0yNLKJebCb8Aueb54LYya3,Love Vigilantes - 2015 Remaster,New Order,Low-Life,2026-06-20T00:38:43,259306,2026-06-20,20,0,6,1,4.32,Love Vigilantes,nachts
6lP6EA87OThyomihJ2XyYo,4HFohweHxrMPrLjW2wkBdn,0yNLKJebCb8Aueb54LYya3,Someone like You,New Order,Get Ready,2026-06-20T00:34:01,342400,2026-06-20,20,0,6,1,5.71,Someone like You,nachts
5uyJ7fbjk6xZzt5UL5jcQg,2ODAEaYlqS88SU4ZZu1bI6,0yNLKJebCb8Aueb54LYya3,True Faith - 2015 Remaster,New Order,Singles (2016 Remaster),2026-06-20T00:27:45,252053,2026-06-20,20,0,6,1,4.2,True Faith,nachts
6MfyyQoLMjlA6ptLb6OAje,6ls958BLJbeFT3OqAYTvQB,0yNLKJebCb8Aueb54LYya3,Sub-culture - 2015 Remaster,New Order,Low-Life,2026-06-20T00:23:33,297880,2026-06-20,20,0,6,1,4.96,Sub-culture,nachts
1ATkuOMkdNHyYZ09PIy20C,4HFohweHxrMPrLjW2wkBdn,0yNLKJebCb8Aueb54LYya3,Turn My Way,New Order,Get Ready,2026-06-20T00:18:34,305066,2026-06-20,20,0,6,1,5.08,Turn My Way,nachts
1UwdrKKa1G7MOKXTVycwWF,2FJaS5kootX9CkS4DxL2eW,02frazNrWgZCxUEf4UTfHt,My Room (Waiting For Wonderland) - 2005 Digital Remaster,Van Der Graaf Generator,Still Life,2026-06-19T17:29:48,483560,2026-06-19,19,17,6,1,8.06,My Room (Waiting For Wonderland),nachmittags
